Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,SOFI,Financial,16.81,32.73,44.57,38.13,0.54,4.19,0.12,21564030000,20.47,21.77,35.83,101.0,61.74,11.22,0.18,2.18,1.81,56.64,2.77,185.96,14.76,7/29/2026 8:30:00 AM,67.5
Investment Master,ORCL,Technology,118.2,345.72,30.95,20.29,0.41,5.05,0.24,340471660000,250.87,112.24,20.63,21.36,63.34,25.21,3.94,1.74,40.48,43.77,1.54,50.07,2.92,6/10/2026 4:30:00 PM,67.5
Investment Master,STM,Technology,53.52,81.42,34.46,106.51,0.22,3.65,0.15,47768740000,78.11,45.95,23.95,316.7,34.29,3.55,0.23,1.97,0.0,12.23,1.83,11.99,1.34,7/23/2026 8:30:00 AM,67.5
Investment Master,NEM,Basic Materials,94.75,134.88,47.95,11.96,0.45,3.95,0.23,99837340000,132.83,40.19,16.93,11.35,56.4,33.98,0.16,0.49,0.11,80.57,1.55,19.92,1.89,7/23/2026 4:30:00 PM,67.4
Investment Master,HPE,Technology,48.64,64.25,56.93,45.74,0.39,1.66,0.04,64409250000,68.82,41.49,40.64,153.39,31.38,3.7,0.84,1.43,0.42,92.8,1.96,65.1,4.94,6/1/2026 4:30:00 PM,67.3
Investment Master,SMCI,Technology,30.82,62.36,54.08,16.25,0.44,0.59,0.0,19933980000,37.13,20.47,122.68,314.07,8.39,3.7,1.21,1.94,12.91,62.27,2.95,97.15,17.24,8/11/2026 4:30:00 PM,67.3
Investment Master,MCHP,Technology,81.0,105.91,42.5,375.17,0.48,9.33,0.27,43983680000,115.18,42.2,35.11,172.91,43.55,2.52,0.88,1.75,1.82,96.23,1.57,35.23,6.61,5/7/2026 4:30:00 PM,67.2
Investment Master,BAM,Financial,47.0,64.1,50.86,30.26,1.42,14.79,0.62,75049130000,56.64,20.51,23.77,6.87,95.07,49.68,0.5,1.25,79.84,21.53,2.15,18.44,5.73,8/5/2026 8:30:00 AM,67.1
Investment Master,CGNX,Technology,62.63,72.88,45.22,74.11,1.2,9.96,0.41,10422850000,77.6,23.9,24.26,121.73,68.02,13.62,0.05,1.51,0.37,103.34,1.8,8.31,5.01,8/5/2026 4:30:00 PM,67.1
Investment Master,DXCM,Healthcare,71.95,89.98,48.36,30.77,1.12,5.76,0.38,27763560000,86.04,19.58,15.05,92.21,62.64,19.31,0.47,1.42,1.75,97.29,1.39,18.65,4.92,7/30/2026 4:30:00 PM,66.9
Investment Master,DELL,Technology,443.38,469.48,57.74,35.23,0.55,2.14,0.02,287434860000,507.9,14.55,87.49,281.26,19.09,6.27,,1.31,53.53,39.74,1.73,13.09,4.35,5/28/2026 4:30:00 PM,66.9
Investment Master,MDB,Technology,305.5,444.75,41.5,,1.87,9.44,0.37,24571950000,405.42,32.71,25.25,111.72,71.67,-1.12,0.02,1.57,3.97,90.94,1.6,2.84,3.67,5/28/2026 4:30:00 PM,66.7
Investment Master,COCO,Consumer Defensive,66.81,85.83,38.58,36.87,1.14,5.43,0.19,3834700000,83.56,25.07,28.08,112.29,40.9,15.5,0.04,0.77,13.78,88.31,1.55,5.38,10.86,7/23/2026 8:30:00 AM,66.5
Investment Master,TRMB,Technology,53.52,87.49,54.37,28.07,0.86,3.38,0.29,12476130000,81.27,51.85,11.81,54.12,66.6,12.37,0.25,1.37,0.46,97.25,1.38,12.37,5.33,5/6/2026 8:30:00 AM,66.5
Investment Master,VRT,Industrials,295.17,379.93,45.35,74.1,0.85,10.46,0.35,113377400000,376.99,27.72,30.13,135.9,35.0,14.37,0.77,2.06,0.38,84.69,1.61,11.21,2.93,7/29/2026 8:30:00 AM,66.5
Investment Master,STX,Technology,865.39,1145.0,49.06,82.14,0.39,17.62,0.4,194045530000,1031.5,19.19,44.07,107.51,41.54,21.6,3.82,2.1,0.27,85.52,1.57,7.34,3.28,7/28/2026 4:30:00 PM,66.5
Investment Master,HYLN,Industrials,3.85,8.49,41.67,,,117.97,0.25,686560000,7.0,81.82,479.14,33.23,-112.67,-888.12,0.02,3.54,30.73,25.06,1.67,15.12,12.24,5/12/2026 4:30:00 PM,65.7
Investment Master,MGNI,Communication Services,18.51,26.65,48.8,17.88,1.14,3.67,0.66,2650910000,22.92,23.82,5.52,143.89,63.18,21.96,0.47,2.26,2.53,92.64,1.33,13.61,9.75,8/5/2026 4:30:00 PM,65.6
Investment Master,LRCX,Technology,308.98,438.52,42.37,58.32,1.07,17.82,0.75,386401460000,385.43,24.74,23.76,40.55,49.98,30.94,0.35,1.86,0.33,84.42,1.5,29.52,2.37,7/29/2026 4:30:00 PM,65.5
Investment Master,COHR,Technology,286.4,440.01,39.28,136.73,0.62,8.49,0.41,56031100000,395.09,37.95,20.55,990.95,37.93,6.07,0.32,2.1,4.46,82.52,1.65,8.69,4.65,8/12/2026 4:30:00 PM,65.5
Investment Master,GLW,Technology,148.76,271.76,37.56,71.4,1.08,7.84,0.39,128028480000,220.15,47.99,20.05,134.97,35.64,11.09,0.84,1.16,8.43,72.79,1.75,19.13,2.43,7/28/2026 8:30:00 AM,65.4
Investment Master,PATH,Technology,11.06,19.84,47.34,18.25,0.91,3.43,0.2,5730930000,13.4,21.16,17.32,203.89,82.71,19.58,0.04,0.97,24.57,62.53,2.73,112.93,28.9,5/28/2026 4:30:00 PM,65.4
Investment Master,SCHW,Financial,103.0,107.5,64.08,18.74,0.56,6.04,0.31,179130960000,123.11,19.52,19.53,41.92,85.14,32.78,0.74,0.75,5.84,83.28,1.62,22.67,1.38,7/21/2026 8:30:00 AM,65.4
Investment Master,INTU,Technology,303.15,813.61,57.9,18.36,0.72,3.96,0.38,82922730000,450.41,48.58,10.37,11.01,77.64,21.91,0.33,0.96,2.18,88.73,1.77,15.82,5.91,5/20/2026 4:30:00 PM,65.1
Investment Master,MOD,Consumer Cyclical,250.0,323.25,50.75,111.69,0.46,4.17,0.09,13276800000,351.75,40.7,47.47,47.51,23.19,3.82,0.49,1.7,2.09,105.5,1.0,2.83,5.44,7/29/2026 4:30:00 PM,65.1
Investment Master,REGN,Healthcare,661.71,821.08,53.65,16.12,1.1,4.65,0.24,69373030000,825.08,24.69,19.04,-7.16,80.93,29.65,0.09,0.22,3.72,87.11,1.8,3.5,3.47,7/30/2026 8:30:00 AM,65.0
Investment Master,AMD,Technology,532.85,584.71,52.1,174.88,0.58,23.2,0.61,868860010000,573.38,7.61,37.85,92.25,47.09,13.37,0.06,2.48,0.48,68.38,1.52,39.77,2.45,8/4/2026 4:30:00 PM,64.9
Investment Master,AAON,Industrials,104.89,150.47,37.63,73.78,0.6,5.31,0.1,8591520000,149.75,42.77,54.3,36.23,24.54,7.3,0.49,1.45,16.68,87.27,1.75,3.98,5.83,8/10/2026 4:30:00 PM,64.9
Investment Master,AJG,Financial,247.77,315.47,56.57,39.99,1.03,4.25,0.15,63652110000,283.33,14.35,27.65,16.52,90.82,10.76,0.56,0.5,1.93,92.56,1.67,7.99,3.17,7/30/2026 4:30:00 PM,64.6
Investment Master,AMZN,Consumer Cyclical,235.4,278.55,41.41,28.13,1.05,3.41,0.21,2532223480000,316.99,34.66,16.61,75.33,50.6,12.22,0.51,1.47,8.95,66.69,1.22,106.57,1.09,7/30/2026 4:30:00 PM,64.6
Investment Master,MTSI,Technology,274.49,418.88,36.82,119.01,1.15,19.5,0.87,20942430000,400.92,46.06,22.5,42.88,54.09,16.46,0.29,1.72,9.6,98.33,1.67,2.05,2.97,8/6/2026 8:30:00 AM,64.5
Investment Master,RDN,Financial,38.68,41.05,60.2,9.51,0.98,3.71,0.08,5143480000,43.67,12.9,46.59,-8.43,,40.5,0.27,0.71,1.9,94.38,1.62,6.0,4.6,8/5/2026 4:30:00 PM,64.5
Investment Master,WAY,Healthcare,22.72,41.46,56.79,33.95,0.82,3.77,0.17,4358720000,33.65,48.11,22.4,36.91,55.87,10.9,0.38,-0.01,28.74,82.23,1.16,13.59,9.95,7/29/2026 4:30:00 PM,64.5
Investment Master,INCY,Healthcare,118.33,119.6,62.96,16.73,1.12,4.41,0.21,23640230000,116.62,-1.45,20.87,83.74,91.22,26.71,0.01,0.76,0.95,104.92,2.31,10.51,5.31,7/28/2026 8:30:00 AM,64.4
Investment Master,CART,Consumer Cyclical,42.55,53.5,38.18,23.87,0.45,2.59,0.19,10000520000,51.41,20.82,13.6,51.33,72.52,12.37,0.01,0.82,21.69,71.43,2.11,16.79,9.12,8/6/2026 4:30:00 PM,64.2
Investment Master,ANET,Technology,176.8,189.82,55.08,60.54,1.76,22.93,0.65,222622360000,192.7,8.99,35.13,26.22,63.54,38.32,0.0,1.6,16.94,72.16,1.12,19.89,1.9,8/4/2026 4:30:00 PM,64.1
Investment Master,RUN,Technology,10.16,22.44,30.22,4.75,,0.76,0.02,2423660000,18.63,83.37,43.22,214.36,28.71,17.94,4.45,2.37,3.55,108.5,2.0,65.92,28.65,8/5/2026 4:30:00 PM,63.9
Investment Master,TXN,Technology,282.25,334.02,43.57,42.94,0.96,13.2,0.58,256873700000,325.38,15.28,22.82,51.54,58.33,30.93,0.78,1.32,0.26,89.58,2.24,15.76,1.74,7/22/2026 4:30:00 PM,63.8
Investment Master,GILD,Healthcare,129.67,157.29,48.2,17.64,1.49,5.41,1.06,160998450000,159.65,23.12,5.09,54.29,79.41,30.94,0.94,0.34,0.14,89.01,1.55,25.26,2.04,8/4/2026 4:30:00 PM,63.7
Investment Master,CEG,Utilities,278.0,412.71,62.81,24.14,0.9,3.5,0.15,99830360000,358.15,28.83,23.45,1095.18,13.18,13.3,0.67,1.1,6.52,74.35,1.44,10.65,3.17,8/6/2026 8:30:00 AM,63.6
Investment Master,KEYS,Technology,324.5,374.97,48.11,53.46,1.2,9.11,0.29,55455550000,399.17,23.01,31.47,35.79,63.9,17.25,0.44,1.22,0.79,91.39,1.75,3.13,1.85,5/19/2026 4:30:00 PM,63.5
Investment Master,ADBE,Technology,230.15,376.19,54.44,13.16,0.58,3.63,0.29,91484630000,252.86,9.87,12.69,8.04,88.82,28.69,0.61,1.4,0.21,84.84,2.62,20.26,5.11,6/11/2026 4:30:00 PM,63.3
Investment Master,RMBS,Technology,98.07,174.1,37.16,46.62,1.11,14.71,1.81,10604990000,149.0,51.93,8.12,-1.71,74.39,31.89,0.02,1.89,0.79,105.12,1.83,4.58,4.27,7/27/2026 4:30:00 PM,63.0
Investment Master,NFLX,Communication Services,70.55,126.71,39.97,22.23,0.85,6.02,0.45,293765980000,94.49,33.93,13.41,11.06,49.53,27.99,0.55,1.52,0.64,83.1,1.69,99.75,2.41,7/16/2026 4:30:00 PM,62.3
Investment Master,RBRK,Technology,74.61,99.75,45.47,,,10.78,0.28,15356850000,95.23,27.64,38.99,61.43,80.58,-20.25,,1.19,26.32,57.75,1.1,13.67,9.01,6/4/2026 4:30:00 PM,62.1
Investment Master,CENX,Basic Materials,45.71,70.43,45.02,13.67,0.05,1.78,0.74,4523960000,70.25,53.69,2.41,1037.28,12.67,13.72,0.47,1.96,31.01,72.83,1.0,9.78,14.32,5/7/2026 4:30:00 PM,62.0
Investment Master,AMAT,Technology,542.77,739.67,46.58,51.0,1.0,14.85,1.3,430936730000,641.61,18.21,11.41,33.44,48.96,29.31,0.3,1.62,0.5,81.84,1.48,16.7,2.11,8/13/2026 4:30:00 PM,61.4
Investment Master,NOW,Technology,101.17,201.13,48.59,63.21,1.0,7.1,0.3,104609780000,140.84,39.21,24.01,-21.91,74.77,11.34,0.68,0.95,0.91,86.66,1.35,55.71,5.44,7/22/2026 4:30:00 PM,61.3
Investment Master,TDC,Technology,28.83,41.79,36.44,6.6,1.38,1.61,0.26,2712520000,34.86,20.92,6.22,667.57,60.63,24.93,0.99,0.62,3.27,114.53,2.78,17.26,18.96,8/4/2026 4:30:00 PM,61.3
Investment Master,SNPS,Technology,382.75,651.71,31.9,88.55,1.32,8.45,0.2,73288710000,569.89,48.89,41.92,-96.02,64.88,8.91,0.36,1.25,4.68,85.68,1.67,5.61,3.07,5/27/2026 4:30:00 PM,61.3
Investment Master,TSEM,Technology,240.01,319.93,48.66,111.48,0.7,16.54,1.07,26822700000,313.83,30.76,15.48,60.32,24.77,15.13,0.05,0.91,7.09,76.0,1.33,2.72,2.62,8/4/2026 8:30:00 AM,61.3
Investment Master,KN,Technology,38.08,42.93,52.75,48.55,0.91,5.12,0.36,3252430000,45.0,18.17,14.32,147.98,42.24,10.82,0.19,1.6,2.32,100.35,1.8,4.84,5.8,7/23/2026 4:30:00 PM,61.2
Investment Master,SF,Financial,81.25,89.83,70.28,14.55,0.73,1.86,0.19,12463890000,90.14,10.94,9.89,50.12,87.0,13.69,0.4,0.98,3.5,91.5,2.33,4.88,3.3,7/22/2026 8:30:00 AM,61.2
Investment Master,DDOG,Technology,253.4,278.71,53.35,676.27,4.58,24.56,0.76,90200310000,267.66,5.63,32.15,115.46,79.86,3.69,0.32,1.55,9.05,81.81,1.46,12.49,3.86,8/6/2026 8:30:00 AM,61.0
Investment Master,HBAN,Financial,17.39,19.45,45.69,13.46,0.62,2.46,0.06,35251800000,20.19,16.1,40.52,-3.99,,15.65,0.67,0.96,0.91,87.94,1.67,59.39,2.96,7/23/2026 8:30:00 AM,60.9
Investment Master,RMD,Healthcare,197.03,293.81,48.04,18.99,1.41,5.16,0.48,28580690000,262.95,33.46,10.81,10.35,60.74,27.44,0.13,0.76,0.93,74.82,2.0,13.54,9.42,8/6/2026 4:30:00 PM,60.9
Investment Master,TLN,Utilities,366.0,451.29,45.58,,,3.57,0.16,16614570000,478.07,30.62,21.64,145.11,63.43,-0.45,6.34,1.66,7.13,104.13,1.47,2.52,5.97,8/5/2026 4:30:00 PM,60.8
Investment Master,ZION,Financial,69.29,73.34,50.64,8.83,1.4,1.96,0.1,10112110000,74.86,8.04,19.1,86.88,,22.42,0.41,0.79,1.59,81.13,2.75,7.01,4.88,7/20/2026 4:30:00 PM,60.7
Investment Master,MRVL,Technology,198.9,329.91,40.88,67.97,0.67,19.98,0.72,174189940000,268.15,34.82,27.57,-81.0,50.64,28.99,0.3,2.26,0.78,78.42,1.45,32.48,3.74,5/27/2026 4:30:00 PM,60.6
Investment Master,ARM,Technology,265.0,452.68,39.86,313.09,2.76,57.31,2.86,281960000000,310.76,17.27,20.06,48.63,94.08,18.37,0.06,3.92,0.45,7.99,1.89,17.46,1.65,7/29/2026 4:30:00 PM,60.6
Investment Master,SYM,Industrials,40.75,87.88,43.76,,0.83,9.76,0.42,24560300000,65.5,60.74,23.07,140.11,19.24,-0.2,0.04,1.96,43.7,42.3,2.33,15.77,22.01,8/5/2026 4:30:00 PM,60.5
Investment Master,EXEL,Healthcare,55.7,57.57,56.04,18.46,0.88,5.89,0.59,14000480000,51.94,-6.75,9.97,42.14,96.44,35.08,0.09,0.43,3.19,104.83,2.33,30.91,12.7,8/5/2026 4:30:00 PM,60.2
Investment Master,YOU,Technology,53.0,62.73,45.48,42.81,0.6,7.52,0.38,7084050000,61.6,16.23,19.7,47.03,61.78,13.0,0.6,1.07,8.11,97.01,2.33,12.47,13.46,8/5/2026 8:30:00 AM,59.3
Investment Master,PLAB,Technology,30.76,56.0,48.31,11.26,5.25,2.11,,1813720000,42.33,37.61,-0.5,268.2,33.77,18.47,0.0,1.38,4.06,95.75,1.0,4.18,7.39,5/28/2026 8:30:00 AM,59.2
