Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,FRSH,Technology,10.36,15.41,61.22,16.31,1.03,3.42,0.21,2977540000,11.75,13.42,16.49,-295.35,83.93,20.69,0.04,0.88,29.05,61.07,2.07,21.5,10.55,8/4/2026 4:30:00 PM,57.9
Investment Master,PEGA,Technology,31.24,68.11,45.58,16.82,0.57,3.07,,5220710000,58.5,87.26,-9.6,-59.5,74.84,20.04,0.1,0.88,45.94,56.27,1.27,16.04,17.75,7/21/2026 4:30:00 PM,57.8
Investment Master,SYF,Financial,72.44,88.77,46.01,7.5,0.82,1.28,,24366660000,89.59,23.67,-2.87,19.88,81.03,18.53,1.0,1.32,0.52,108.53,1.88,18.15,5.43,7/21/2026 8:30:00 AM,57.8
Investment Master,QCOM,Technology,189.16,259.91,45.43,20.58,4.78,4.48,,199374640000,227.32,20.17,-3.46,172.6,54.8,22.31,0.56,1.64,0.1,82.4,2.54,40.2,3.82,7/29/2026 4:30:00 PM,57.8
Investment Master,WAL,Financial,80.69,97.23,49.94,9.4,0.51,1.58,0.1,8810170000,90.0,11.54,15.42,-7.92,,16.85,0.9,1.33,6.39,84.95,1.56,5.22,5.11,7/21/2026 4:30:00 PM,57.6
Investment Master,BNL,Real Estate,21.83,22.04,64.1,33.64,1.27,8.94,1.08,4186260000,22.9,4.9,8.25,175.03,59.48,25.85,0.93,0.96,1.14,93.99,1.73,12.91,6.81,7/29/2026 4:30:00 PM,57.5
Investment Master,CRWD,Technology,187.18,209.49,57.04,,4.13,37.41,1.46,190597760000,188.17,0.53,25.57,124.26,74.89,-0.89,0.18,1.24,3.53,72.31,1.62,28.54,2.91,6/3/2026 4:30:00 PM,57.5
Investment Master,NVT,Industrials,160.72,184.63,48.41,54.05,0.98,6.01,0.11,25991710000,197.36,22.8,53.47,-60.21,37.01,11.26,0.45,1.36,0.99,93.59,1.5,4.62,2.89,5/1/2026 8:30:00 AM,57.0
Investment Master,TTD,Communication Services,19.53,91.43,50.94,22.01,1.08,3.09,0.26,9181220000,25.41,30.11,11.82,-16.77,77.83,14.57,0.17,1.03,11.16,81.73,2.47,76.79,18.38,5/7/2026 4:30:00 PM,56.9
Investment Master,DOX,Technology,51.91,91.39,39.46,10.42,0.69,1.21,0.31,5584010000,84.67,63.11,3.92,-11.62,36.12,11.57,0.32,0.43,1.22,98.97,1.86,9.56,9.0,5/13/2026 4:30:00 PM,56.7
Investment Master,VLY,Financial,14.64,15.01,56.89,13.13,0.45,2.3,0.59,8112480000,16.4,12.02,3.92,59.3,,17.79,0.39,1.05,14.31,75.55,1.4,40.56,8.54,7/23/2026 8:30:00 AM,56.7
Investment Master,RJF,Financial,168.12,177.66,67.49,15.89,0.77,1.98,0.18,32763730000,182.58,8.6,10.82,15.42,87.69,12.96,0.47,0.94,10.47,80.7,2.44,10.5,6.02,7/22/2026 4:30:00 PM,56.5
Investment Master,DECK,Consumer Cyclical,105.99,126.49,51.13,15.06,1.2,2.7,0.31,14719990000,127.21,20.02,8.68,-4.02,56.14,18.77,0.15,1.16,1.06,100.0,2.29,6.56,4.77,5/21/2026 4:30:00 PM,56.3
Investment Master,GNTX,Consumer Cyclical,24.2,29.38,46.15,13.64,0.92,1.96,0.11,5153430000,27.29,12.77,17.11,9.51,34.32,14.53,0.0,0.78,0.36,95.89,2.0,14.92,7.03,7/24/2026 8:30:00 AM,56.3
Investment Master,DT,Technology,43.68,56.0,54.25,81.48,1.16,6.31,0.32,12731660000,45.91,5.11,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,99.82,1.77,10.39,3.6,5/13/2026 8:30:00 AM,56.3
Investment Master,CPRX,Healthcare,31.47,32.56,69.11,18.09,0.85,6.45,1.15,3852480000,31.67,0.64,5.63,12.37,79.62,37.08,0.0,0.75,8.8,82.84,2.8,7.85,7.03,5/11/2026 4:30:00 PM,56.1
Investment Master,KLAC,Technology,231.52,307.38,49.43,65.45,1.85,23.1,2.01,302428860000,240.35,3.81,11.52,11.65,59.91,35.68,1.05,1.42,0.87,91.85,1.97,34.38,2.65,7/28/2026 4:30:00 PM,56.0
Investment Master,CARG,Consumer Cyclical,34.18,39.42,60.59,22.41,0.99,3.22,0.39,3082600000,37.71,10.33,8.17,-8.8,88.61,15.57,0.79,1.18,20.54,92.19,1.81,7.44,10.39,5/7/2026 4:30:00 PM,55.9
Investment Master,CTSH,Technology,42.57,87.04,41.95,9.24,0.75,0.94,0.16,20172620000,64.39,51.26,5.83,3.61,30.87,10.41,0.07,0.85,0.49,105.52,2.06,59.75,12.67,7/29/2026 8:30:00 AM,55.9
Investment Master,HBAN,Financial,17.87,19.46,59.26,13.68,0.62,2.76,0.1,36224830000,20.53,14.89,26.86,-24.84,,15.76,0.72,0.96,0.91,89.15,1.57,66.24,3.3,7/23/2026 8:30:00 AM,55.9
Investment Master,FTI,Energy,71.85,77.78,60.56,27.49,1.07,2.82,0.27,28646730000,76.4,6.33,10.46,92.99,22.49,10.65,0.39,0.72,1.0,99.81,1.91,14.46,3.66,7/30/2026 8:30:00 AM,55.6
Investment Master,HAYW,Industrials,15.92,17.73,54.05,22.04,1.45,3.01,0.26,3454050000,17.25,8.35,11.53,62.54,45.02,13.98,0.63,1.08,2.76,100.57,2.4,10.17,4.82,4/29/2026 8:30:00 AM,55.5
Investment Master,EME,Industrials,781.78,952.0,42.48,26.16,1.87,1.96,0.1,34742520000,1000.14,27.93,19.67,30.04,19.29,7.54,0.13,1.14,0.74,97.15,1.91,1.28,2.9,4/29/2026 8:30:00 AM,55.5
Investment Master,NTNX,Technology,54.79,82.42,66.65,57.41,1.99,5.39,0.54,14810860000,58.21,6.24,10.03,19.25,87.08,10.03,,0.61,2.52,89.46,2.1,22.3,8.46,5/27/2026 4:30:00 PM,55.4
Investment Master,PWR,Industrials,658.56,788.79,41.86,90.35,1.81,3.28,0.12,98823610000,803.46,22.0,26.33,51.81,13.3,3.67,0.7,1.22,0.94,94.3,1.69,3.34,2.24,7/30/2026 8:30:00 AM,55.3
Investment Master,ABNB,Consumer Cyclical,148.62,150.2,59.59,36.61,1.15,7.05,0.39,89574000000,157.19,5.77,17.87,7.34,72.38,19.8,0.33,1.15,32.56,59.6,2.11,14.89,3.72,8/6/2026 4:30:00 PM,55.1
Investment Master,UPWK,Communication Services,8.82,22.84,52.72,10.99,0.38,1.38,0.96,1089430000,12.44,41.04,1.44,-12.0,77.54,13.81,0.67,1.0,5.19,96.69,2.4,25.03,21.37,5/7/2026 4:30:00 PM,55.1
Investment Master,CFG,Financial,70.34,72.94,58.36,16.66,0.46,2.45,0.91,29745510000,76.56,8.84,2.69,46.43,,15.09,0.47,1.01,0.95,98.35,1.4,15.64,3.74,7/16/2026 8:30:00 AM,55.0
Investment Master,CSCO,Technology,121.31,130.37,57.74,39.55,2.21,7.87,0.66,478135450000,131.15,8.11,11.96,36.1,63.53,20.13,0.68,1.01,0.24,81.12,1.93,53.8,1.37,5/13/2026 4:30:00 PM,54.9
Investment Master,IRM,Real Estate,121.51,134.68,46.03,133.42,3.42,4.99,0.23,36152230000,133.0,9.46,21.58,787.08,40.39,3.76,,1.22,0.94,88.3,1.5,7.46,2.53,4/30/2026 8:30:00 AM,54.8
Investment Master,ZS,Technology,139.27,336.97,49.9,,1.69,7.1,0.28,22521290000,192.15,37.97,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.34,1.49,8.29,7.9,5/26/2026 4:30:00 PM,54.8
Investment Master,MGY,Energy,25.79,32.76,42.08,14.96,0.8,3.72,1.59,4912260000,32.39,25.59,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.16,1.9,19.89,10.86,8/6/2026 8:30:00 AM,54.7
Investment Master,VST,Utilities,158.86,219.81,52.65,26.53,0.17,3.26,,53564810000,230.18,44.89,-10.0,407.29,14.65,12.45,3.56,1.41,0.95,91.28,1.38,15.92,4.77,8/7/2026 8:30:00 AM,54.6
Investment Master,NDAQ,Financial,88.08,101.78,56.92,26.54,1.4,6.03,2.68,49812840000,107.81,22.4,2.25,33.29,57.81,23.15,0.79,0.99,21.35,75.43,1.4,9.33,2.1,7/23/2026 8:30:00 AM,54.4
Investment Master,DIS,Communication Services,95.62,123.4,38.94,15.3,1.07,1.71,0.23,166045220000,130.44,36.41,7.45,-29.76,31.63,11.53,0.44,1.4,0.16,78.33,1.44,23.78,1.37,5/6/2026 8:30:00 AM,54.3
Investment Master,FLEX,Technology,135.8,166.85,45.37,58.24,0.46,1.78,0.11,49755700000,172.4,26.95,16.86,17.12,9.16,3.15,0.87,1.65,0.66,98.78,1.46,7.41,2.04,7/29/2026 8:30:00 AM,54.3
Investment Master,RYAN,Financial,40.41,67.7,63.05,54.91,1.78,3.36,0.23,10654480000,44.29,9.6,14.57,158.3,,3.43,5.88,0.6,12.65,88.04,2.38,14.9,13.18,7/30/2026 4:30:00 PM,54.1
Investment Master,PB,Financial,71.99,77.2,53.1,13.05,1.09,4.82,0.39,8628340000,79.62,10.6,12.3,-14.8,,29.54,0.3,0.66,4.33,73.65,2.47,6.18,5.39,7/29/2026 8:30:00 AM,53.8
Investment Master,RGTI,Technology,16.54,58.16,37.46,,,548.69,2.76,5497880000,31.0,87.42,198.91,-148.42,-59.45,-2253.59,0.01,1.98,1.73,52.9,1.69,58.63,17.95,5/11/2026 4:30:00 PM,53.6
Investment Master,CRWV,Technology,88.88,153.51,41.92,,,7.79,0.07,48490290000,141.12,58.78,111.69,-76.43,34.82,-25.58,7.39,7.23,37.94,44.88,1.9,80.96,23.91,5/7/2026 4:30:00 PM,53.0
Investment Master,MWA,Industrials,24.92,31.0,42.01,18.91,2.19,2.66,0.48,3899260000,31.0,24.4,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.01,2.67,4.93,3.18,5/5/2026 4:30:00 PM,52.8
Investment Master,XYL,Industrials,121.22,154.26,66.35,30.12,1.99,3.17,1.17,28813210000,152.31,25.65,2.71,14.41,38.48,10.8,0.19,1.02,0.35,96.87,1.77,7.88,3.33,7/28/2026 8:30:00 AM,52.8
Investment Master,NXT,Technology,111.5,163.13,43.48,29.08,1.33,4.75,,16909340000,155.73,39.67,-4.74,-7.61,32.19,16.46,0.02,1.88,1.84,107.71,1.64,7.1,4.77,7/30/2026 4:30:00 PM,52.6
Investment Master,FTNT,Technology,157.51,164.0,59.89,60.86,4.05,16.23,0.81,115399440000,115.91,-26.41,20.13,28.98,80.3,27.49,0.5,1.08,17.23,70.68,2.8,15.06,2.48,7/29/2026 4:30:00 PM,52.2
Investment Master,JCI,Industrials,142.81,151.19,50.8,25.54,1.19,3.57,0.43,87130610000,157.72,10.44,8.21,38.05,36.49,14.45,0.7,1.32,0.34,94.1,2.21,9.13,1.5,5/6/2026 8:30:00 AM,52.1
Investment Master,STM,Technology,71.46,81.42,50.75,464.63,0.29,5.12,0.22,63512930000,78.93,10.45,23.2,-32.33,33.84,1.17,0.14,1.93,0.0,12.19,1.93,10.26,1.15,7/23/2026 8:30:00 AM,51.8
Investment Master,APA,Energy,33.44,45.66,44.52,7.8,1.14,1.37,,11820040000,43.44,29.9,-11.72,32.16,41.44,17.8,0.7,0.36,0.49,100.55,2.7,31.56,8.97,8/6/2026 8:30:00 AM,51.7
Investment Master,DVN,Energy,42.23,52.71,45.52,11.72,0.49,2.89,0.94,48708210000,59.92,41.89,3.06,-74.64,23.26,13.45,0.56,0.43,1.64,48.0,1.36,29.34,2.59,8/4/2026 4:30:00 PM,51.4
Investment Master,OKTA,Technology,138.63,153.2,61.86,100.69,2.88,8.04,0.72,24094920000,123.72,-10.76,11.19,20.1,77.44,8.24,0.06,0.77,5.0,93.55,1.76,8.6,5.21,5/28/2026 4:30:00 PM,51.4
Investment Master,POWL,Industrials,232.19,328.0,34.93,45.38,2.08,7.47,1.16,8459059999,289.17,24.54,6.45,-1.12,30.05,16.51,0.0,1.16,21.48,80.29,1.86,2.23,7.81,5/4/2026 4:30:00 PM,51.4
Investment Master,PYPL,Financial,46.32,79.51,61.03,8.69,1.42,1.2,0.14,40859130000,47.14,1.77,8.81,-6.09,41.43,14.87,0.58,1.33,0.11,78.12,2.91,54.92,6.23,7/28/2026 8:30:00 AM,51.3
Investment Master,AIG,Financial,79.17,87.29,59.13,13.98,0.86,1.58,,41976430000,88.65,11.97,-1.96,20.82,,11.86,0.23,0.54,0.29,98.01,2.3,9.48,1.79,8/6/2026 4:30:00 PM,51.0
Investment Master,ALRM,Technology,51.5,59.53,73.26,21.37,2.55,2.46,0.22,2547220000,60.0,16.5,11.04,-10.25,62.66,12.36,0.66,0.77,5.9,97.01,2.43,2.74,5.91,5/7/2026 4:30:00 PM,51.0
Investment Master,VSNT,Communication Services,35.39,59.0,34.39,5.99,0.53,0.75,,4994250000,43.33,22.44,-1.17,-20.39,40.88,12.72,0.37,,0.53,83.16,2.62,3.82,2.71,8/6/2026 8:30:00 AM,50.7
Investment Master,ONTO,Technology,321.44,386.44,52.63,149.22,0.95,15.51,1.63,15989570000,366.0,13.86,9.51,-47.97,49.26,10.33,0.0,1.56,0.63,99.81,1.08,2.63,5.31,5/5/2026 4:30:00 PM,50.4
Investment Master,PFG,Financial,112.23,113.86,60.83,16.04,1.01,1.57,,24243070000,104.83,-6.59,-4.51,816.94,,10.1,0.33,0.89,0.77,81.29,3.0,8.88,4.14,7/27/2026 4:30:00 PM,50.4
Investment Master,NTLA,Healthcare,14.22,28.26,42.2,,,30.05,,1986150000,26.59,86.99,-9.5,26.48,76.32,-597.04,0.13,1.78,4.44,76.34,2.29,49.22,36.86,5/11/2026 8:30:00 AM,50.4
Investment Master,PANW,Technology,325.91,368.18,58.52,268.08,6.06,25.04,0.8,265616650000,329.71,1.17,31.15,-159.65,71.05,7.95,0.07,0.91,1.01,80.5,1.6,25.0,3.1,6/2/2026 4:30:00 PM,50.1
Investment Master,ASB,Financial,30.6,31.5,58.62,10.64,1.15,2.05,0.69,5077810000,33.0,7.84,2.96,18.38,,19.35,0.89,0.77,14.67,90.37,2.2,6.9,4.87,7/23/2026 4:30:00 PM,49.9
Investment Master,SN,Consumer Cyclical,152.65,154.04,67.74,30.77,1.42,3.28,0.21,21603080000,156.96,2.82,15.55,2.94,48.62,10.7,0.31,1.23,40.9,59.46,1.0,9.08,10.86,5/6/2026 8:30:00 AM,49.9
Investment Master,FITB,Financial,57.07,58.52,62.44,19.14,0.73,3.67,0.16,51723200000,61.05,6.97,23.33,-78.19,,14.38,0.59,0.93,0.46,91.48,1.7,52.15,5.78,7/17/2026 8:30:00 AM,49.6
Investment Master,KEY,Financial,23.3,23.72,59.01,14.27,0.64,2.26,,25149290000,24.97,7.17,-1.18,33.12,,16.19,0.85,1.03,0.4,88.59,1.95,31.01,2.88,7/21/2026 8:30:00 AM,49.6
Investment Master,ETN,Industrials,407.28,436.76,50.39,39.81,1.79,5.54,0.33,158146820000,469.41,15.25,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,87.8,1.61,9.29,2.4,5/5/2026 8:30:00 AM,49.6
Investment Master,BANC,Financial,20.5,21.61,57.03,15.79,0.33,1.74,3.11,3161140000,23.14,12.88,0.56,49.77,,11.39,0.99,0.75,3.3,97.66,1.27,9.76,6.55,4/22/2026 4:30:00 PM,49.5
Investment Master,COP,Energy,109.04,135.88,47.4,18.54,0.88,2.3,,132842769999,142.54,30.72,-5.2,-20.22,23.54,12.61,0.36,0.12,0.1,87.25,1.73,19.18,1.58,8/6/2026 8:30:00 AM,49.5
Investment Master,FHN,Financial,25.74,26.56,59.5,12.9,0.9,2.45,2.08,12216660000,27.88,8.31,1.18,29.74,,20.05,0.6,0.63,1.33,86.93,2.19,14.54,3.1,7/15/2026 8:30:00 AM,49.5
Investment Master,IBM,Technology,287.56,332.48,55.34,25.43,2.6,3.92,0.41,270273400000,299.24,4.06,9.46,14.44,57.8,15.61,2.12,0.67,0.1,66.18,1.96,34.28,3.65,7/22/2026 4:30:00 PM,49.5
Investment Master,MTDR,Energy,51.34,66.84,46.62,13.22,0.39,1.77,,6375310000,72.2,40.63,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,95.0,1.43,13.03,11.32,8/5/2026 4:30:00 PM,48.9
Investment Master,CRSP,Healthcare,53.35,78.48,45.94,,,1255.01,18.31,5145540000,82.15,53.98,68.55,19.13,-5283.4,-13856.54,0.43,1.73,7.16,72.81,1.92,20.4,22.78,5/4/2026 4:30:00 PM,48.5
Investment Master,ZION,Financial,70.66,71.26,63.83,10.99,1.36,2.11,,10393510000,72.81,3.04,-1.33,37.45,,19.2,0.36,0.79,1.59,80.48,2.54,6.52,4.51,7/20/2026 4:30:00 PM,48.1
Investment Master,LAUR,Consumer Defensive,40.46,40.48,72.19,21.34,0.89,3.26,0.21,5663520000,40.25,-0.52,15.43,-14.91,26.92,16.08,0.69,0.4,7.51,94.58,1.33,4.75,3.67,7/30/2026 8:30:00 AM,47.8
Investment Master,NET,Technology,268.4,278.89,64.41,,5.22,40.93,1.22,95314940000,249.0,-7.23,33.54,41.55,73.3,-3.72,2.31,1.66,10.45,79.92,1.84,9.28,2.92,5/7/2026 4:30:00 PM,47.3
Investment Master,FNB,Financial,18.83,19.58,54.91,11.61,0.96,2.48,3.22,6702800000,20.89,10.94,0.77,18.03,,21.7,0.65,0.87,1.62,88.42,1.33,31.12,8.89,7/16/2026 4:30:00 PM,47.2
Investment Master,MTB,Financial,242.34,243.56,65.45,13.57,1.08,2.69,1.76,35489500000,246.14,1.57,1.53,24.62,,20.98,0.68,0.58,0.36,93.83,2.59,5.99,4.11,7/15/2026 8:30:00 AM,47.1
Investment Master,MBLY,Consumer Cyclical,9.55,17.12,53.93,,1.4,3.99,0.15,8042880000,12.54,31.31,27.4,-3620.7,47.37,-203.97,0.0,1.16,79.84,22.45,2.31,32.19,18.97,7/23/2026 8:30:00 AM,47.1
Investment Master,MSI,Technology,422.88,492.24,58.96,34.09,2.41,5.91,0.8,70196210000,509.2,20.41,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.2,1.47,3.67,2.22,5/7/2026 4:30:00 PM,47.0
Investment Master,WBS,Financial,76.51,77.69,59.88,12.53,1.18,2.79,1.3,12396650000,75.25,-1.65,2.14,15.16,,22.37,0.59,1.01,0.75,91.08,2.85,12.05,7.49,7/21/2026 4:30:00 PM,46.5
Investment Master,PR,Energy,19.15,22.68,51.16,22.28,0.51,3.16,3.72,16034070000,25.15,31.33,0.85,-88.07,31.86,12.82,0.33,0.49,10.85,84.8,1.19,27.17,3.64,8/5/2026 4:30:00 PM,46.4
Investment Master,GFS,Technology,68.97,92.55,41.04,49.55,1.18,5.53,1.79,37843900000,82.05,18.96,3.09,-51.3,26.11,11.37,0.15,1.76,76.16,25.62,2.08,7.25,5.55,8/5/2026 8:30:00 AM,45.8
Investment Master,FOX,Communication Services,48.75,68.17,43.71,12.87,1.31,1.33,,21541340000,71.12,45.89,-8.63,-48.79,34.37,10.56,0.69,0.59,68.31,34.31,2.1,11.05,8.31,5/11/2026 8:30:00 AM,45.7
Investment Master,EQIX,Real Estate,1051.21,1128.63,49.05,72.7,3.69,10.99,1.12,103674800000,1206.21,14.74,9.84,19.96,27.71,15.07,1.63,0.97,0.32,100.25,1.44,1.77,1.8,7/29/2026 4:30:00 PM,45.5
Investment Master,RF,Financial,31.02,31.53,65.36,12.86,1.0,2.77,4.86,26471830000,31.57,1.77,0.57,21.53,,22.3,0.34,1.02,0.3,86.04,2.75,53.91,6.34,7/17/2026 8:30:00 AM,44.9
Investment Master,FLNC,Utilities,16.16,33.51,39.2,,,1.15,0.15,2978460000,19.33,19.62,7.71,33.88,11.1,-1.62,1.09,2.76,24.49,56.92,2.78,25.75,25.68,5/6/2026 4:30:00 PM,44.4
Investment Master,ACLS,Technology,143.35,193.77,42.81,44.66,33.6,5.21,1.57,4405700000,169.67,18.36,3.32,-66.35,43.07,11.93,0.07,1.89,1.42,109.34,2.67,1.9,6.27,5/7/2026 4:30:00 PM,44.0
Investment Master,INTC,Technology,109.84,142.35,43.31,,0.88,10.27,1.43,552055820000,108.44,-1.27,7.18,-288.04,35.9,-5.9,0.4,2.2,15.51,62.17,2.54,127.79,3.01,7/23/2026 4:30:00 PM,43.1
Investment Master,CARR,Industrials,69.34,81.09,49.49,45.56,1.82,2.63,1.11,57592440000,77.09,11.18,2.36,-39.54,25.18,5.98,0.93,1.3,4.74,89.85,2.0,15.72,1.99,7/28/2026 8:30:00 AM,42.5
Investment Master,FOXA,Communication Services,54.12,76.39,43.97,14.28,1.46,1.33,,21541340000,71.53,32.17,-8.63,-48.79,34.37,10.56,0.69,0.56,53.02,59.13,2.05,39.6,20.08,5/11/2026 8:30:00 AM,42.0
Investment Master,BMI,Technology,144.18,249.58,58.97,32.61,4.54,4.69,,4207979999,152.12,5.51,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,107.31,2.2,4.5,15.53,7/22/2026 8:30:00 AM,41.7
Investment Master,TEM,Healthcare,58.23,104.32,56.26,,,7.66,0.21,10456060000,66.06,13.45,36.12,-77.97,62.22,-22.2,3.17,3.45,40.94,53.06,2.1,33.6,31.69,7/30/2026 4:30:00 PM,40.4
Investment Master,MGM,Consumer Cyclical,46.88,51.59,53.8,64.66,,0.68,0.16,11994310000,49.41,5.4,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.29,2.31,18.91,10.18,7/29/2026 4:30:00 PM,39.9
Investment Master,HON,Industrials,226.42,260.16,46.34,16.05,2.5,1.81,,71735870000,256.21,13.16,-6.9,-42.16,38.06,11.37,2.78,0.86,0.1,79.61,1.96,11.62,3.67,7/23/2026 8:30:00 AM,36.8
Investment Master,QBTS,Technology,20.09,46.75,39.35,,,598.25,,7442240000,38.31,90.69,-80.95,-164.55,32.92,-2957.23,0.04,2.12,3.55,47.63,1.31,63.22,17.69,5/12/2026 8:30:00 AM,36.5
Investment Master,DOW,Basic Materials,29.03,42.74,39.14,,,0.53,,20923120000,37.18,28.07,-6.11,-69.17,5.98,-7.27,1.29,0.43,0.26,74.13,2.26,34.84,4.85,7/23/2026 8:30:00 AM,35.6
Investment Master,FCEL,Industrials,21.03,37.88,46.57,,,8.47,,1421800000,22.0,4.61,-4.86,18.77,-18.2,-134.32,0.19,2.36,0.32,37.34,2.89,10.27,15.24,6/8/2026 8:30:00 AM,35.1
Investment Master,PRME,Healthcare,3.78,6.94,54.14,,,169.41,,682730000,7.12,88.36,-41.13,30.04,-85.35,-4917.55,1.49,2.24,47.42,43.33,1.46,34.73,36.57,5/7/2026 8:30:00 AM,34.5
Investment Master,SMR,Industrials,9.04,57.43,39.06,,,176.97,,3303950000,15.85,75.33,-95.78,-25.52,19.69,-2066.55,0.0,2.26,3.08,49.13,2.36,72.27,21.55,8/5/2026 4:30:00 PM,33.0
Investment Master,BKSY,Industrials,25.02,52.89,36.76,,,9.49,,928470000,39.17,56.55,-29.68,-97.33,36.21,-89.06,2.61,2.6,14.92,66.46,1.62,8.0,25.33,5/7/2026 8:30:00 AM,29.6
Investment Master,NVTS,Technology,13.47,34.17,34.49,,,78.82,,3192310000,14.46,7.35,-38.66,-63.95,-16.69,-330.67,0.02,3.83,13.39,44.31,2.88,34.52,16.82,7/27/2026 4:30:00 PM,24.0
Investment Master,AI,Technology,8.95,30.11,41.32,,,5.56,,1391270000,8.82,-1.45,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.57,55.46,3.4,44.67,32.86,6/3/2026 4:30:00 PM,22.9
Speculative Investments,DRAM,Financial,63.04,81.34,48.31,,,,,,,,,,,,,,,,,11.55,,,100.0
Speculative Investments,SKHYV,Technology,168.01,,,22.93,,12.93,0.07,1190009750000,,,195.26,391.93,67.52,56.61,0.13,,,,,,,,94.0
Speculative Investments,GENB,Healthcare,14.32,18.17,44.38,,,,,1836360000,25.4,77.37,,,,,0.13,,57.06,19.46,1.0,5.92,10.75,5/7/2026 8:30:00 AM,87.5
Speculative Investments,NNE,Industrials,18.86,60.88,37.95,,,,,982290000,45.6,141.78,,69.08,,,0.0,5.31,17.8,46.19,1.33,11.89,27.78,5/14/2026 4:30:00 PM,82.2
Speculative Investments,OCTV,Technology,17.0,30.0,44.89,,23.33,,,4563440000,23.01,35.35,,,,,0.01,,21.88,0.11,1.67,0.73,0.35,06/03/2026,68.9
Speculative Investments,OKLO,Utilities,48.85,193.85,37.98,,,,,8499459999,89.53,83.28,,-173.38,,,0.0,1.16,16.05,52.98,2.05,24.37,16.68,5/12/2026 4:30:00 PM,61.6
Speculative Investments,PSUS,Financial,37.86,44.0,46.08,,,,,3786000000,39.5,4.33,,,,,,,,11.09,,0.23,0.23,,55.5
Speculative Investments,QS,Consumer Cyclical,6.58,19.07,39.88,,,,,4047650000,7.0,6.38,,20.98,,,0.06,2.65,19.33,36.72,3.5,96.66,19.48,7/22/2026 4:30:00 PM,52.6
Speculative Investments,INFQ,Technology,11.17,27.5,39.09,,,257.64,,2437260000,21.0,88.0,,-63925.0,21.04,-1027.12,0.01,3.98,14.17,15.09,1.0,21.9,11.69,5/14/2026 4:30:00 PM,48.7
Speculative Investments,UEC,Energy,10.53,20.34,42.7,,,257.97,,5211010000,18.25,73.31,,-51.78,-99.39,-513.24,0.0,1.21,1.91,80.56,1.22,61.08,12.58,6/9/2026 8:30:00 AM,42.6
Speculative Investments,WULF,Financial,21.97,29.84,42.3,,,64.78,,10886850000,38.44,74.97,-1.14,-530.69,3.62,-611.46,,3.77,30.84,80.67,1.05,104.66,30.54,5/8/2026 8:30:00 AM,33.2
