Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,WDC,Technology,440.35,799.91,36.07,26.29,0.29,12.89,0.28,151779400000,643.35,46.1,45.47,483.37,45.4,54.28,0.18,2.15,0.94,101.18,1.7,22.38,6.55,4/30/2026 4:30:00 PM,77.7
Investment Master,EQT,Energy,50.15,68.24,41.39,9.51,0.57,3.28,0.07,31367730000,68.12,35.83,49.54,488.4,49.33,34.39,0.24,0.58,1.09,93.84,1.61,21.29,3.44,7/21/2026 4:30:00 PM,77.3
Investment Master,TSM,Technology,389.13,478.99,36.81,28.09,0.5,14.13,0.43,2018227970000,515.23,32.41,32.92,73.33,63.38,50.31,0.15,1.38,0.09,15.17,1.26,27.73,0.54,7/16/2026 8:30:00 AM,75.4
Investment Master,NBIS,Technology,165.1,299.85,34.15,55.08,,47.33,0.08,41547490000,257.79,56.14,621.52,521.4,7.48,95.27,1.31,4.39,19.71,50.42,1.88,61.01,30.2,5/13/2026 8:30:00 AM,75.3
Investment Master,EXE,Energy,89.07,126.63,48.44,6.64,0.76,1.65,0.04,21308110000,126.81,42.37,40.78,553.24,50.24,25.03,0.26,0.33,0.47,93.66,1.48,7.69,3.23,7/28/2026 4:30:00 PM,74.8
Investment Master,META,Communication Services,641.2,796.23,55.63,23.31,0.94,7.57,0.23,1627636940000,816.97,27.41,33.08,62.49,81.94,32.84,0.36,1.24,13.7,69.33,1.31,34.49,1.57,7/29/2026 4:30:00 PM,74.1
Investment Master,NBIX,Healthcare,170.52,181.17,53.98,26.22,0.45,5.53,0.13,17145779999,199.37,16.92,42.25,2382.36,98.17,21.55,0.12,0.39,1.74,101.89,1.41,5.53,5.6,7/30/2026 4:30:00 PM,73.9
Investment Master,BEAM,Healthcare,27.19,38.26,34.22,,,17.06,0.05,2797290000,50.07,84.15,324.87,26.46,86.36,-39.66,0.22,2.22,9.43,96.56,1.31,22.88,24.56,5/7/2026 8:30:00 AM,73.6
Investment Master,DELL,Technology,373.01,469.49,43.78,29.64,0.47,1.8,0.02,241815320000,506.0,35.65,87.49,281.26,19.09,6.27,,1.32,53.53,40.23,1.73,12.98,4.31,5/28/2026 4:30:00 PM,73.2
Investment Master,ADSK,Technology,221.19,329.1,59.65,32.32,0.96,6.21,0.32,46670600000,317.64,43.61,19.63,229.12,85.68,19.46,0.85,1.3,0.37,97.07,1.31,8.77,4.17,5/28/2026 4:30:00 PM,72.7
Investment Master,ADI,Technology,369.01,445.93,39.54,54.84,0.82,14.11,0.38,179739990000,462.21,25.26,37.25,109.73,58.62,26.01,0.26,1.2,0.28,93.47,1.57,12.03,2.48,5/20/2026 8:30:00 AM,72.4
Investment Master,PODD,Healthcare,160.42,354.91,53.35,37.34,0.75,3.83,0.11,11111440000,234.95,46.46,33.87,158.51,71.64,10.44,0.73,1.11,0.43,104.89,1.44,4.85,7.04,8/5/2026 8:30:00 AM,72.1
Investment Master,AVAV,Industrials,142.38,417.9,41.59,,1.56,3.65,0.03,7205820000,226.42,59.03,133.27,112.23,18.93,-13.41,0.19,1.4,25.1,63.31,1.27,4.1,10.81,6/29/2026 4:30:00 PM,71.9
Investment Master,HAPN,Financial,18.88,21.67,47.77,12.64,0.18,1.39,0.05,2177830000,24.11,27.7,29.5,337.61,74.25,11.21,0.04,1.91,3.19,89.44,1.0,6.86,6.14,7/27/2026 4:30:00 PM,71.6
Investment Master,FIX,Industrials,1566.06,2073.98,36.33,45.2,0.87,5.44,0.1,55129120000,2120.75,35.42,56.47,120.98,24.51,12.07,0.13,1.68,1.23,96.22,1.45,0.75,2.15,4/23/2026 4:30:00 PM,71.4
Investment Master,BSX,Healthcare,44.31,109.49,42.95,18.58,1.15,3.19,0.28,65860390000,71.36,61.05,11.58,98.72,65.44,17.29,0.43,0.57,0.5,93.12,1.39,27.94,1.89,7/29/2026 8:30:00 AM,71.1
Investment Master,SSRM,Basic Materials,25.07,36.51,34.72,24.15,0.16,2.75,0.03,5201800000,42.17,68.21,83.75,-290.68,43.52,12.17,0.02,-0.1,1.31,71.45,1.09,8.42,4.11,8/4/2026 4:30:00 PM,71.1
Investment Master,CIEN,Technology,365.38,637.55,31.56,121.62,0.5,9.29,0.24,51719900000,588.75,61.13,39.51,2309.37,40.49,7.87,0.55,1.29,1.12,97.63,1.91,3.85,2.75,6/4/2026 8:30:00 AM,71.0
Investment Master,ICE,Financial,143.33,189.34,62.0,20.87,1.4,6.27,0.27,81054910000,182.4,27.26,23.56,79.47,68.69,30.41,0.71,0.94,0.61,95.6,1.25,10.6,1.89,7/30/2026 8:30:00 AM,70.6
Investment Master,BE,Industrials,198.38,351.3,35.26,,0.39,23.04,0.18,56428000000,290.01,46.19,130.37,313.73,31.08,0.25,3.2,3.79,6.31,85.91,2.33,19.35,7.26,7/28/2026 4:30:00 PM,70.6
Investment Master,ADMA,Healthcare,8.81,20.46,50.76,13.0,0.32,4.0,,2041920000,17.0,92.96,-0.27,71.73,61.24,32.43,0.52,0.74,2.83,91.86,1.75,24.23,10.76,5/6/2026 4:30:00 PM,70.5
Investment Master,GOOGL,Communication Services,344.16,408.6,41.03,26.25,1.36,9.89,0.44,4186457620000,437.7,27.18,22.34,81.96,60.43,37.86,0.2,1.24,52.09,39.63,1.37,85.86,1.47,7/22/2026 4:30:00 PM,70.5
Investment Master,GOOG,Communication Services,344.0,404.47,42.28,26.24,1.37,9.91,0.44,4192198770000,437.55,27.19,22.34,81.96,60.43,37.86,0.2,1.23,58.15,27.92,1.38,58.49,1.15,7/22/2026 4:30:00 PM,70.3
Investment Master,AR,Energy,33.56,45.76,42.54,10.87,0.17,1.8,0.05,10396550000,49.38,47.14,34.1,160.16,25.84,16.69,0.59,0.34,4.58,88.53,1.6,11.84,4.0,7/29/2026 4:30:00 PM,70.1
Investment Master,UUUU,Energy,11.28,27.9,27.4,,,33.21,0.3,2818530000,26.53,135.2,112.08,64.53,24.76,-82.7,0.94,1.53,1.62,67.71,1.22,47.13,19.17,5/6/2026 4:30:00 PM,70.1
Investment Master,SMCI,Technology,23.7,62.35,33.91,12.5,0.37,0.46,0.0,15334130000,36.0,51.9,122.68,314.07,8.39,3.7,1.21,1.95,12.91,63.25,3.0,103.19,18.32,5/5/2026 4:30:00 PM,69.9
Investment Master,CNX,Energy,33.66,43.62,52.24,4.68,0.33,2.06,0.07,4762310000,39.0,15.86,28.26,262.79,50.03,50.93,0.55,0.6,4.03,98.17,3.2,16.38,12.07,7/30/2026 8:30:00 AM,69.6
Investment Master,ESTC,Technology,61.78,96.07,57.45,17.66,0.69,3.69,0.23,6422140000,75.67,22.48,16.03,2754.97,76.07,21.14,0.46,0.99,13.84,87.03,1.94,6.87,7.66,5/28/2026 4:30:00 PM,69.5
Investment Master,MSFT,Technology,396.65,555.45,53.48,23.62,1.09,9.26,0.51,2946488530000,556.05,40.19,18.3,23.32,68.31,39.34,0.3,1.12,1.53,76.72,1.23,89.06,1.22,7/29/2026 4:30:00 PM,69.4
Investment Master,AMD,Technology,468.02,584.73,42.02,153.61,0.54,20.38,0.54,763152720000,541.8,15.76,37.85,92.25,47.09,13.37,0.06,2.47,0.48,71.59,1.54,41.58,2.56,8/4/2026 4:30:00 PM,68.9
Investment Master,STX,Technology,717.59,1145.03,35.99,68.11,0.32,14.61,0.33,160904500000,1023.55,42.64,44.07,107.51,41.54,21.6,3.82,2.09,0.27,88.07,1.54,6.58,2.94,7/28/2026 4:30:00 PM,68.9
Investment Master,PNFP,Financial,101.97,119.85,58.53,14.13,0.52,3.67,0.03,15408360000,117.14,14.88,136.95,-49.79,,14.87,0.41,1.03,1.46,85.0,1.57,6.12,4.11,7/22/2026 4:30:00 PM,68.8
Investment Master,GMED,Healthcare,78.77,101.4,48.36,18.35,1.21,3.45,0.13,10686420000,104.5,32.66,27.04,66.6,64.08,18.92,0.02,0.95,17.15,82.4,1.62,7.41,6.59,5/7/2026 4:30:00 PM,68.5
Investment Master,ABCL,Healthcare,6.08,8.44,44.74,,,23.44,0.24,1856680000,10.5,72.7,96.34,7.05,61.02,-181.75,0.15,1.19,23.04,41.58,1.0,48.56,20.66,8/5/2026 4:30:00 PM,68.5
Investment Master,HPE,Technology,44.18,64.25,47.27,41.55,0.35,1.5,0.04,58503310000,68.59,55.25,40.64,153.39,31.38,3.7,0.84,1.44,0.43,93.75,1.96,67.77,5.14,6/1/2026 4:30:00 PM,68.5
Investment Master,AVPT,Technology,13.27,19.95,76.66,65.43,1.19,6.34,0.24,2813470000,16.17,21.85,25.98,340.52,73.59,10.51,0.05,1.16,33.48,54.1,1.6,16.1,11.42,5/7/2026 4:30:00 PM,68.3
Investment Master,RRC,Energy,36.68,48.31,45.58,9.69,0.54,2.69,0.1,8642620000,45.86,25.03,25.67,260.69,38.05,28.06,0.21,0.43,1.53,95.78,2.56,20.69,8.92,7/21/2026 4:30:00 PM,68.1
Investment Master,ANET,Technology,159.73,189.82,44.22,54.69,1.59,20.71,0.59,201128530000,192.1,20.27,35.13,26.22,63.54,38.32,0.0,1.6,17.01,73.08,1.12,21.63,2.07,8/4/2026 4:30:00 PM,68.0
Investment Master,CGNX,Technology,61.33,72.88,42.41,72.57,1.18,9.75,0.4,10206510000,77.6,26.53,24.26,121.73,68.02,13.62,0.05,1.49,0.37,102.91,1.8,8.08,4.88,5/6/2026 4:30:00 PM,67.9
Investment Master,FSLR,Technology,205.4,320.94,31.75,13.27,0.31,4.07,0.17,22070920000,259.79,26.48,23.64,65.1,41.73,30.73,0.06,1.75,5.47,93.8,2.0,8.22,8.1,7/30/2026 4:30:00 PM,67.7
Investment Master,SOFI,Financial,16.54,32.74,41.36,37.51,0.53,4.13,0.12,21211410000,20.42,23.46,35.83,101.0,61.74,11.22,0.18,2.17,1.81,56.51,2.77,188.1,14.93,7/29/2026 8:30:00 AM,67.6
Investment Master,MOD,Consumer Cyclical,212.13,323.27,33.26,94.77,0.39,3.54,0.07,11265630000,351.75,65.82,47.47,47.51,23.19,3.82,0.49,1.69,2.18,105.7,1.0,2.36,4.54,5/26/2026 4:30:00 PM,67.6
Investment Master,ORCL,Technology,123.72,345.68,26.75,21.24,0.43,5.29,0.26,356371870000,254.84,105.98,20.63,21.36,63.34,25.21,3.94,1.71,40.54,44.46,1.51,41.97,2.45,6/10/2026 4:30:00 PM,67.6
Investment Master,HYLN,Industrials,3.6,8.5,35.66,,,110.15,0.23,641080000,7.0,94.44,479.14,33.23,-112.67,-888.12,0.02,3.51,30.73,25.0,1.67,11.3,9.15,5/12/2026 4:30:00 PM,67.5
Investment Master,VRT,Industrials,275.75,379.93,38.64,69.22,0.8,9.77,0.32,105919700000,380.72,38.07,30.13,135.9,35.0,14.37,0.77,2.04,0.38,85.91,1.62,14.48,3.78,7/29/2026 8:30:00 AM,67.3
Investment Master,BAM,Financial,48.5,64.1,57.63,31.23,1.4,15.26,0.64,77444320000,56.93,17.38,23.77,6.87,95.07,49.68,0.5,1.25,79.84,21.5,2.15,18.84,5.85,8/5/2026 8:30:00 AM,66.8
Investment Master,COHR,Technology,261.02,440.02,30.63,124.62,0.57,7.73,0.38,51066760000,395.09,51.36,20.55,990.95,37.93,6.07,0.32,2.06,4.46,83.95,1.65,8.59,4.59,5/6/2026 4:30:00 PM,66.8
Investment Master,SF,Financial,77.2,89.82,60.03,15.02,0.78,1.81,0.14,11843030000,85.29,10.48,13.39,462.77,86.84,12.91,0.4,1.0,3.5,91.45,2.33,4.31,2.91,7/22/2026 8:30:00 AM,66.6
Investment Master,TRMB,Technology,54.0,87.51,56.38,28.32,0.87,3.41,0.29,12588020000,82.25,52.31,11.81,54.12,66.6,12.37,0.25,1.38,0.46,98.38,1.44,11.02,4.75,5/6/2026 8:30:00 AM,66.5
Investment Master,KEYS,Technology,302.45,374.97,37.46,49.83,1.12,8.49,0.27,51686450000,399.17,31.98,31.47,35.79,63.9,17.25,0.44,1.22,0.79,92.46,1.75,3.14,1.85,5/19/2026 4:30:00 PM,66.1
Investment Master,INTU,Technology,301.28,813.61,56.96,18.24,0.72,3.94,0.38,82411220000,463.1,53.71,10.37,11.01,77.64,21.91,0.33,0.98,2.18,92.25,1.71,14.57,5.45,5/20/2026 4:30:00 PM,65.7
Investment Master,AUB,Financial,42.66,43.62,61.13,18.14,0.76,2.73,0.05,6105410000,46.0,7.83,57.17,61.05,,14.97,0.28,0.78,1.0,86.26,1.67,8.11,5.72,7/21/2026 8:30:00 AM,65.5
Investment Master,LRCX,Technology,301.0,438.52,39.94,56.81,1.12,17.36,0.73,376421770000,378.96,25.9,23.76,40.55,49.98,30.94,0.35,1.83,0.33,87.69,1.51,28.31,2.27,7/29/2026 4:30:00 PM,65.5
Investment Master,MDB,Technology,323.96,444.69,44.52,,1.98,10.01,0.4,26056720000,403.5,24.55,25.25,111.72,71.67,-1.12,0.02,1.55,3.99,91.02,1.58,3.88,5.03,5/28/2026 4:30:00 PM,65.5
Investment Master,GLW,Technology,148.27,271.76,35.41,71.16,1.08,7.82,0.39,127606770000,218.54,47.39,20.05,134.97,35.64,11.09,0.84,1.11,8.44,73.77,1.75,20.52,2.6,7/28/2026 8:30:00 AM,65.4
Investment Master,MTSI,Technology,258.0,418.9,29.3,111.86,1.08,18.33,0.81,19684310000,404.77,56.89,22.5,42.88,54.09,16.46,0.29,1.68,9.6,98.33,1.67,2.77,4.01,5/7/2026 8:30:00 AM,65.4
Investment Master,CEG,Utilities,247.15,412.67,42.46,21.46,0.81,3.11,0.13,88752060000,359.8,45.58,23.45,1095.18,13.18,13.3,0.67,1.12,6.48,77.46,1.44,12.15,3.62,5/11/2026 8:30:00 AM,65.1
Investment Master,AAON,Industrials,106.48,150.46,35.08,74.9,0.61,5.39,0.1,8721960000,149.75,40.64,54.3,36.23,24.54,7.3,0.49,1.42,16.68,88.12,1.57,4.01,5.87,5/7/2026 8:30:00 AM,64.9
Investment Master,NFLX,Communication Services,66.12,127.74,26.93,20.82,0.79,5.71,0.44,278418000000,106.17,60.57,12.98,11.31,49.48,28.02,0.47,1.52,0.64,85.43,1.64,104.12,2.49,7/16/2026 4:30:00 PM,64.8
Investment Master,DXCM,Healthcare,76.96,89.99,59.86,32.91,1.19,6.16,0.41,29694850000,86.04,11.8,15.05,92.21,62.64,19.31,0.47,1.43,1.75,100.61,1.4,18.11,4.78,7/30/2026 4:30:00 PM,64.5
Investment Master,MGNI,Communication Services,19.94,26.65,59.76,19.26,1.23,3.95,0.72,2855710000,22.92,14.94,5.52,143.89,63.18,21.96,0.47,2.26,2.53,92.64,1.24,14.71,10.54,8/5/2026 4:30:00 PM,64.5
Investment Master,WAY,Healthcare,23.24,41.48,61.06,34.71,0.84,3.85,0.17,4456770000,33.74,45.18,22.4,36.91,55.87,10.9,0.38,0.03,28.74,81.97,1.16,12.93,9.46,7/29/2026 4:30:00 PM,64.3
Investment Master,INCY,Healthcare,118.04,118.97,65.17,16.69,1.15,4.4,0.21,23582150000,115.86,-1.85,20.87,83.74,91.22,26.71,0.01,0.77,0.93,105.76,2.31,10.58,5.35,7/28/2026 8:30:00 AM,64.2
Investment Master,PATH,Technology,12.2,19.83,65.32,20.14,1.01,3.78,0.22,6323660000,13.4,9.84,17.32,203.89,82.71,19.58,0.04,0.98,24.57,61.3,2.73,138.92,35.55,5/28/2026 4:30:00 PM,64.0
Investment Master,REGN,Healthcare,682.98,821.09,64.43,16.64,1.14,4.8,0.25,71602960000,825.0,20.79,19.04,-7.16,80.93,29.65,0.09,0.23,3.78,90.26,1.8,3.49,3.46,7/30/2026 8:30:00 AM,63.9
Investment Master,RDN,Financial,39.42,41.05,68.73,9.7,1.0,3.78,0.08,5242550000,43.67,10.78,46.59,-8.43,,40.5,0.27,0.72,1.91,94.44,1.62,5.78,4.43,5/6/2026 4:30:00 PM,63.8
Investment Master,FCX,Basic Materials,56.32,72.19,37.27,29.96,0.4,3.14,0.26,80963360000,72.88,29.4,11.97,152.63,25.84,10.52,0.53,1.37,0.53,88.73,1.65,30.88,2.16,7/23/2026 8:30:00 AM,63.7
Investment Master,RMBS,Technology,94.38,174.1,33.39,44.86,1.07,14.15,1.74,10205970000,149.0,57.87,8.12,-1.71,74.39,31.89,0.02,1.86,0.79,105.18,1.83,4.88,4.55,7/27/2026 4:30:00 PM,63.7
Investment Master,AJG,Financial,259.27,316.68,67.44,41.84,1.08,4.45,0.16,66607740000,283.33,9.28,27.65,16.52,90.82,10.76,0.56,0.51,1.93,93.61,1.67,6.82,2.71,7/30/2026 4:30:00 PM,63.6
Investment Master,CENX,Basic Materials,41.38,70.43,31.83,12.37,0.04,1.61,0.67,4095540000,70.25,69.77,2.41,1037.28,12.67,13.72,0.47,1.97,31.01,72.86,1.0,9.53,13.96,5/7/2026 4:30:00 PM,63.6
Investment Master,NOW,Technology,105.08,210.2,50.88,62.51,1.0,7.76,0.35,108375000000,140.95,34.14,22.09,2.64,76.56,12.59,0.21,0.95,0.91,87.78,1.32,62.13,6.08,7/22/2026 4:30:00 PM,63.5
Investment Master,SCHW,Financial,101.34,107.5,63.31,20.1,0.59,6.22,0.64,176243980000,120.0,18.41,9.77,38.8,84.12,31.84,0.67,0.77,5.84,84.34,1.52,25.02,1.53,7/21/2026 8:30:00 AM,63.4
Investment Master,ADBE,Technology,236.88,376.18,60.93,13.55,0.59,3.74,0.29,94161780000,255.64,7.92,12.69,8.04,88.82,28.69,0.61,1.42,0.2,88.18,2.59,19.61,4.94,6/11/2026 4:30:00 PM,63.2
Investment Master,MLI,Industrials,58.0,70.95,40.25,15.2,1.31,2.93,0.15,12826190000,74.75,28.88,19.28,54.77,27.57,19.37,0.01,1.13,2.07,92.87,1.0,3.96,1.83,4/21/2026 8:30:00 AM,63.2
Investment Master,AMZN,Consumer Cyclical,245.84,278.57,49.94,29.38,1.1,3.56,0.21,2644527730000,316.63,28.8,16.61,75.33,50.6,12.22,0.51,1.47,8.95,68.46,1.21,100.35,1.02,7/30/2026 4:30:00 PM,62.9
Investment Master,TSEM,Technology,217.96,319.92,42.1,101.24,0.63,15.02,0.97,24358480000,313.83,43.99,15.48,60.32,24.77,15.13,0.05,0.89,6.46,73.48,1.5,2.52,2.41,8/4/2026 8:30:00 AM,62.6
Investment Master,GEV,Industrials,991.76,1195.9,42.67,28.89,1.61,6.77,0.42,266505750000,1226.85,23.7,15.98,1816.17,20.16,23.83,0.21,0.99,0.15,79.99,1.69,11.68,4.35,7/22/2026 8:30:00 AM,62.4
Investment Master,ARM,Technology,246.29,452.74,34.24,290.98,2.62,53.26,2.66,262047240000,312.92,27.05,20.06,48.63,94.08,18.37,0.06,3.85,0.45,8.25,1.89,17.23,1.63,7/29/2026 4:30:00 PM,62.0
Investment Master,MRVL,Technology,179.15,329.87,33.91,61.22,0.61,18.0,0.65,156893550000,263.99,47.36,27.57,-81.0,50.64,28.99,0.3,2.22,0.77,79.96,1.42,34.08,3.92,5/27/2026 4:30:00 PM,61.9
Investment Master,AMAT,Technology,521.9,739.65,43.04,49.04,0.98,14.28,1.25,414367440000,636.73,22.0,11.41,33.44,48.96,29.31,0.3,1.59,0.5,85.03,1.48,19.91,2.52,5/14/2026 4:30:00 PM,61.8
Investment Master,RBRK,Technology,78.32,99.75,49.8,,,11.32,0.29,16121500000,95.23,21.59,38.99,61.43,80.58,-20.25,,1.12,26.68,57.55,1.1,13.03,8.63,6/4/2026 4:30:00 PM,61.6
Investment Master,TLN,Utilities,356.19,451.27,41.23,,,3.47,0.16,16169250000,479.33,34.57,21.64,145.11,63.43,-0.45,6.34,1.64,7.12,104.54,1.47,2.54,6.02,5/5/2026 4:30:00 PM,61.5
Investment Master,CART,Consumer Cyclical,46.13,53.5,51.87,25.88,0.49,2.81,0.21,10841930000,51.68,12.03,13.6,51.33,72.52,12.37,0.01,0.76,21.69,71.33,2.11,19.26,10.47,5/6/2026 8:30:00 AM,61.4
Investment Master,PLAB,Technology,27.89,56.02,38.86,10.21,4.76,1.91,,1644210000,42.33,51.77,-0.5,268.2,33.77,18.47,0.0,1.38,4.06,96.1,1.0,3.91,6.91,5/28/2026 8:30:00 AM,60.6
Investment Master,RMD,Healthcare,201.6,293.79,50.42,19.43,1.42,5.28,0.49,29243370000,266.02,31.95,10.81,10.35,60.74,27.44,0.13,0.76,0.93,75.95,2.0,15.1,10.51,8/6/2026 4:30:00 PM,60.5
Investment Master,TDC,Technology,31.08,41.77,40.44,7.12,1.49,1.73,0.28,2925100000,34.86,12.16,6.22,667.57,60.63,24.93,0.99,0.6,3.27,114.37,2.78,16.67,18.31,5/5/2026 4:30:00 PM,60.5
Investment Master,EXEL,Healthcare,55.19,57.57,55.61,18.29,0.97,5.84,0.59,13873540000,51.19,-7.25,9.97,42.14,96.44,35.08,0.09,0.43,3.19,105.0,2.33,28.54,11.73,5/5/2026 4:30:00 PM,60.4
Investment Master,DLR,Real Estate,171.87,208.15,36.64,45.46,,9.58,0.59,61470220000,219.13,27.5,16.16,67.62,25.66,20.83,0.82,1.05,0.03,98.9,1.57,8.06,2.25,7/23/2026 4:30:00 PM,60.4
Investment Master,NVT,Industrials,146.01,184.64,37.97,49.1,0.9,5.46,0.1,23612810000,200.88,37.58,53.47,-60.21,37.01,11.26,0.45,1.36,0.99,93.77,1.5,4.62,2.89,5/1/2026 8:30:00 AM,60.4
Investment Master,SYM,Industrials,40.7,87.89,42.11,,0.83,9.75,0.42,24530170000,65.5,60.93,23.07,140.11,19.24,-0.2,0.04,1.95,43.7,41.87,2.33,16.15,22.55,5/6/2026 4:30:00 PM,60.4
Investment Master,DDOG,Technology,257.43,278.69,56.78,687.02,4.66,24.95,0.78,91633520000,256.62,-0.31,32.15,115.46,79.86,3.69,0.32,1.54,9.06,84.71,1.42,14.73,4.55,5/7/2026 8:30:00 AM,60.0
Investment Master,TXN,Technology,280.68,334.02,42.08,48.02,1.37,13.85,0.75,255444850000,307.1,9.41,18.58,31.23,57.32,28.94,0.84,1.31,0.26,92.91,2.28,16.88,1.86,7/22/2026 4:30:00 PM,59.6
Investment Master,QCOM,Technology,165.52,259.92,35.12,18.0,3.64,3.92,,174458080000,230.07,39.0,-3.46,172.6,54.8,22.31,0.56,1.64,0.1,84.67,2.55,40.2,3.82,7/29/2026 4:30:00 PM,59.5
Investment Master,YOU,Technology,53.68,62.72,46.85,43.36,0.6,7.61,0.39,7175280000,62.6,16.62,19.7,47.03,61.78,13.0,0.6,1.06,8.11,96.92,2.33,12.12,13.09,5/6/2026 8:30:00 AM,59.0
Investment Master,APLD,Technology,24.41,50.74,24.76,,,19.62,0.14,6974210000,73.0,199.06,139.29,-120.39,27.07,-54.12,1.72,5.74,9.25,70.21,1.0,70.99,27.38,7/27/2026 4:30:00 PM,58.9
Investment Master,CSCO,Technology,109.83,130.36,40.88,35.81,2.01,7.13,0.6,432887800000,132.4,20.55,11.96,36.1,63.53,20.13,0.68,1.01,0.24,83.14,1.9,53.8,1.37,5/13/2026 4:30:00 PM,58.9
Investment Master,ONB,Financial,27.0,27.33,66.74,13.98,0.7,2.6,0.07,10430140000,28.73,6.41,37.97,35.08,,18.5,0.95,0.84,11.45,87.12,1.75,21.44,6.27,7/22/2026 8:30:00 AM,58.8
