Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,MSFT,Technology,381.7,555.44,44.74,22.73,1.05,8.91,0.49,2835433570000,555.3,45.48,18.3,23.32,68.31,39.34,0.3,1.12,1.54,74.83,1.23,92.37,1.26,7/29/2026 4:30:00 PM,70.0
Investment Master,CIEN,Technology,390.96,637.47,39.69,130.13,0.54,9.94,0.25,55341530000,588.75,50.59,39.51,2309.37,40.49,7.87,0.55,1.31,1.09,96.35,1.91,3.99,2.85,6/4/2026 8:30:00 AM,70.0
Investment Master,UUUU,Energy,11.3,27.9,31.29,,,33.28,0.3,2824090000,26.53,134.78,112.08,64.53,24.76,-82.7,0.94,1.55,1.62,67.51,1.22,48.99,19.93,8/6/2026 8:30:00 AM,69.9
Investment Master,AVPT,Technology,12.24,19.95,53.53,60.36,1.1,5.85,0.23,2595090000,16.17,32.11,25.98,340.52,73.59,10.51,0.05,1.16,33.47,53.99,1.6,12.45,8.83,8/6/2026 4:30:00 PM,69.8
Investment Master,P,Technology,74.56,100.59,50.28,113.35,1.2,6.29,0.18,24784110000,93.89,25.93,35.25,263.4,70.23,5.75,0.16,1.46,5.37,84.13,1.86,10.45,3.32,5/27/2026 4:30:00 PM,69.8
Investment Master,CNX,Energy,34.29,43.62,56.18,4.77,0.35,2.1,0.07,4851270000,38.75,13.01,28.26,262.79,50.03,50.93,0.55,0.6,4.03,98.16,3.2,15.16,11.16,7/30/2026 8:30:00 AM,69.5
Investment Master,SSRM,Basic Materials,26.86,36.51,44.76,25.88,0.18,2.94,0.04,5573210000,40.59,51.12,83.75,-290.68,43.52,12.17,0.02,-0.09,1.31,71.76,1.09,8.72,4.26,8/4/2026 4:30:00 PM,69.5
Investment Master,AR,Energy,35.28,45.75,54.76,11.43,0.18,1.9,0.06,10931010000,49.19,39.43,34.1,160.16,25.84,16.69,0.59,0.34,4.58,88.73,1.6,11.86,4.01,7/29/2026 4:30:00 PM,69.4
Investment Master,PNFP,Financial,102.6,107.13,58.49,14.09,0.56,2.98,0.02,15503560000,116.33,13.38,125.62,3.2,,15.06,0.75,1.03,1.46,85.14,1.57,5.94,3.99,7/22/2026 4:30:00 PM,69.0
Investment Master,GMED,Healthcare,76.49,101.39,45.66,17.81,1.18,3.35,0.12,10377110000,104.5,36.62,27.04,66.6,64.08,18.92,0.02,0.95,17.15,82.51,1.62,7.07,6.29,8/6/2026 4:30:00 PM,68.9
Investment Master,KTOS,Industrials,47.35,133.98,42.89,280.01,1.22,6.27,0.28,8879070000,106.33,124.56,22.6,130.21,21.95,2.08,0.05,1.08,1.46,90.37,1.32,10.38,5.62,8/4/2026 4:30:00 PM,68.5
Investment Master,FIX,Industrials,1733.6,2073.93,45.89,42.65,0.87,5.43,0.11,61012890000,2183.25,25.94,50.26,91.92,25.08,12.78,0.11,1.69,1.23,95.13,1.45,0.84,2.41,7/23/2026 4:30:00 PM,68.3
Investment Master,MP,Basic Materials,41.3,100.24,27.07,,,21.15,0.18,7352320000,77.14,86.78,118.59,67.61,8.12,-20.48,0.44,1.9,18.64,72.02,1.21,28.4,19.61,8/6/2026 4:30:00 PM,68.3
Investment Master,FSLR,Technology,202.82,320.97,31.88,13.1,0.3,4.02,0.17,21793690000,261.9,29.13,23.64,65.1,41.73,30.73,0.06,1.76,5.47,92.83,2.0,9.89,9.74,7/30/2026 4:30:00 PM,67.7
Investment Master,SOFI,Financial,16.46,32.73,41.06,37.33,0.53,4.11,0.11,21113920000,20.47,24.36,35.83,101.0,61.74,11.22,0.18,2.18,1.81,56.63,2.77,185.96,14.76,7/29/2026 8:30:00 AM,67.7
Investment Master,STM,Technology,51.54,81.42,31.12,102.57,0.21,3.52,0.15,46001510000,75.85,47.17,23.95,316.7,34.29,3.55,0.23,1.97,0.0,12.23,1.83,11.99,1.34,7/23/2026 8:30:00 AM,67.7
Investment Master,NEM,Basic Materials,93.19,134.88,44.93,11.77,0.45,3.88,0.23,98193580000,132.87,42.58,16.93,11.35,56.4,33.98,0.16,0.48,0.11,80.58,1.55,19.92,1.87,7/23/2026 4:30:00 PM,67.6
Investment Master,MCHP,Technology,78.86,105.91,38.87,365.26,0.46,9.09,0.26,42821640000,115.18,46.06,35.11,172.91,43.55,2.52,0.88,1.75,1.82,96.51,1.57,35.23,6.61,5/7/2026 4:30:00 PM,67.6
Investment Master,ORCL,Technology,114.99,345.73,27.42,19.74,0.4,4.92,0.24,331225350000,250.87,118.17,20.63,21.36,63.34,25.21,3.94,1.73,40.48,43.79,1.54,50.07,2.92,6/10/2026 4:30:00 PM,67.6
Investment Master,SMCI,Technology,30.1,62.36,52.37,15.88,0.43,0.58,0.0,19470880000,37.13,23.36,122.68,314.07,8.39,3.7,1.21,1.93,12.91,62.29,2.95,97.15,17.24,5/5/2026 4:30:00 PM,67.6
Investment Master,HPE,Technology,47.69,64.25,54.71,44.85,0.38,1.62,0.04,63151260000,68.82,44.31,40.64,153.39,31.38,3.7,0.84,1.43,0.42,92.83,1.96,65.1,4.94,6/1/2026 4:30:00 PM,67.5
Investment Master,BAM,Financial,46.35,64.1,47.47,29.84,1.33,14.59,0.61,74011210000,56.58,22.07,23.77,6.87,95.07,49.68,0.5,1.25,79.84,21.53,2.15,18.44,5.73,8/5/2026 8:30:00 AM,67.4
Investment Master,CGNX,Technology,62.05,72.88,43.47,73.42,1.19,9.87,0.41,10326330000,77.6,25.06,24.26,121.73,68.02,13.62,0.05,1.5,0.37,103.32,1.8,8.31,5.01,8/5/2026 4:30:00 PM,67.4
Investment Master,DELL,Technology,437.5,469.47,56.57,34.77,0.54,2.11,0.02,283622960000,507.9,16.09,87.49,281.26,19.09,6.27,,1.31,53.53,39.74,1.73,13.09,4.35,5/28/2026 4:30:00 PM,67.4
Investment Master,MDB,Technology,298.22,444.71,37.94,,1.82,9.22,0.37,23986410000,405.42,35.95,25.25,111.72,71.67,-1.12,0.02,1.57,3.97,91.02,1.6,2.84,3.67,5/28/2026 4:30:00 PM,67.1
Investment Master,DXCM,Healthcare,71.54,89.98,47.35,30.6,1.11,5.73,0.38,27605350000,86.04,20.27,15.05,92.21,62.64,19.31,0.47,1.42,1.75,97.49,1.4,18.65,4.92,7/30/2026 4:30:00 PM,66.9
Investment Master,COCO,Consumer Defensive,65.97,85.83,36.56,36.41,1.13,5.36,0.19,3786490000,83.56,26.66,28.08,112.29,40.9,15.5,0.04,0.76,13.78,88.58,1.55,5.38,10.92,7/23/2026 8:30:00 AM,66.7
Investment Master,TRMB,Technology,52.91,87.5,52.1,27.75,0.85,3.35,0.28,12333930000,81.27,53.6,11.81,54.12,66.6,12.37,0.25,1.38,0.46,97.25,1.38,12.37,5.33,5/6/2026 8:30:00 AM,66.7
Investment Master,VRT,Industrials,290.36,379.95,43.24,72.89,0.84,10.29,0.34,111529830000,376.99,29.84,30.13,135.9,35.0,14.37,0.77,2.05,0.38,84.72,1.61,11.21,2.93,7/29/2026 8:30:00 AM,66.7
Investment Master,STX,Technology,851.69,1145.05,47.77,80.84,0.38,17.35,0.39,190973590000,1023.55,20.18,44.07,107.51,41.54,21.6,3.82,2.09,0.27,85.49,1.57,7.34,3.28,7/28/2026 4:30:00 PM,66.6
Investment Master,HYLN,Industrials,3.72,8.49,39.59,,,113.98,0.24,663380000,7.0,88.17,479.14,33.23,-112.67,-888.12,0.02,3.53,30.73,25.03,1.67,15.12,12.24,5/12/2026 4:30:00 PM,66.3
Investment Master,SCHW,Financial,101.97,107.5,61.68,18.55,0.55,5.98,0.31,177339650000,123.11,20.73,19.53,41.92,85.14,32.78,0.74,0.75,5.84,83.27,1.61,22.67,1.38,7/21/2026 8:30:00 AM,65.8
Investment Master,PATH,Technology,10.84,19.84,44.46,17.88,0.9,3.36,0.19,5616430000,13.4,23.62,17.32,203.89,82.71,19.58,0.04,0.99,24.57,62.53,2.73,112.93,28.9,5/28/2026 4:30:00 PM,65.7
Investment Master,COHR,Technology,282.39,440.0,38.01,134.82,0.61,8.37,0.41,55246590000,395.09,39.91,20.55,990.95,37.93,6.07,0.32,2.08,4.46,82.59,1.65,8.69,4.65,5/6/2026 4:30:00 PM,65.7
Investment Master,AMD,Technology,521.95,584.75,50.04,171.31,0.58,22.72,0.6,851092000000,571.18,9.43,37.85,92.25,47.09,13.37,0.06,2.47,0.48,68.38,1.52,39.77,2.45,8/4/2026 4:30:00 PM,65.6
Investment Master,GLW,Technology,146.65,271.78,36.43,70.39,1.07,7.73,0.39,126212530000,220.15,50.12,20.05,134.97,35.64,11.09,0.84,1.16,8.43,72.79,1.75,19.13,2.43,7/28/2026 8:30:00 AM,65.6
Investment Master,LRCX,Technology,305.21,438.52,41.14,57.61,1.06,17.6,0.74,381686780000,385.43,26.28,23.76,40.55,49.98,30.94,0.35,1.86,0.33,84.43,1.5,29.52,2.37,7/29/2026 4:30:00 PM,65.6
Investment Master,MGNI,Communication Services,18.51,26.65,48.8,17.88,1.14,3.67,0.66,2650910000,22.92,23.82,5.52,143.89,63.18,21.96,0.47,2.26,2.53,92.64,1.33,13.61,9.75,8/5/2026 4:30:00 PM,65.6
Investment Master,MOD,Consumer Cyclical,241.79,323.25,46.47,108.02,0.45,4.04,0.09,12840790000,351.75,45.48,47.47,47.51,23.19,3.82,0.49,1.69,2.09,105.51,1.0,2.83,5.44,7/29/2026 4:30:00 PM,65.5
Investment Master,INTU,Technology,296.33,813.65,54.81,17.94,0.71,3.87,0.37,81057210000,450.41,52.0,10.37,11.01,77.64,21.91,0.33,0.97,2.18,88.99,1.77,15.82,5.91,5/20/2026 4:30:00 PM,65.4
Investment Master,REGN,Healthcare,656.01,821.14,51.11,15.98,1.09,4.61,0.24,68775450000,825.08,25.77,19.04,-7.16,80.93,29.65,0.09,0.23,3.72,87.08,1.8,3.5,3.47,7/30/2026 8:30:00 AM,65.3
Investment Master,AAON,Industrials,102.67,150.45,33.99,72.22,0.58,5.2,0.1,8409879999,149.75,45.86,54.3,36.23,24.54,7.3,0.49,1.44,16.68,87.58,1.75,3.98,5.83,5/7/2026 8:30:00 AM,65.2
Investment Master,AMZN,Consumer Cyclical,232.11,278.58,37.49,27.74,1.04,3.36,0.2,2496832660000,316.99,36.57,16.61,75.33,50.6,12.22,0.51,1.47,8.95,66.68,1.22,106.57,1.09,7/30/2026 4:30:00 PM,65.1
Investment Master,MTSI,Technology,266.99,418.87,33.38,115.76,1.12,18.97,0.84,20370210000,400.92,50.16,22.5,42.88,54.09,16.46,0.29,1.71,9.6,98.33,1.67,2.05,2.97,8/6/2026 8:30:00 AM,64.9
Investment Master,ANET,Technology,173.99,189.82,52.85,59.58,1.74,22.56,0.64,219088670000,192.7,10.75,35.13,26.22,63.54,38.32,0.0,1.6,16.94,72.12,1.12,19.89,1.9,8/4/2026 4:30:00 PM,64.8
Investment Master,INCY,Healthcare,117.67,119.6,61.76,16.64,1.05,4.39,0.21,23508370000,116.62,-0.89,20.87,83.74,91.22,26.71,0.01,0.76,0.95,104.94,2.31,10.51,5.31,7/28/2026 8:30:00 AM,64.7
Investment Master,AJG,Financial,247.77,315.47,56.57,39.99,1.03,4.25,0.15,63652110000,283.33,14.35,27.65,16.52,90.82,10.76,0.56,0.5,1.93,92.55,1.67,7.99,3.17,7/30/2026 4:30:00 PM,64.6
Investment Master,WAY,Healthcare,22.51,41.47,55.71,33.63,0.82,3.73,0.17,4317710000,33.65,49.49,22.4,36.91,55.87,10.9,0.38,0.03,28.74,82.3,1.16,13.59,9.95,7/29/2026 4:30:00 PM,64.6
Investment Master,RDN,Financial,38.68,41.05,60.2,9.51,0.98,3.71,0.08,5143480000,43.67,12.9,46.59,-8.43,,40.5,0.27,0.72,1.9,94.41,1.62,6.0,4.6,8/5/2026 4:30:00 PM,64.5
Investment Master,CART,Consumer Cyclical,42.21,53.5,36.3,23.68,0.45,2.57,0.19,9920610000,51.41,21.8,13.6,51.33,72.52,12.37,0.01,0.82,21.69,71.44,2.11,16.79,9.12,8/6/2026 4:30:00 PM,64.3
Investment Master,KEYS,Technology,318.67,374.95,44.76,52.5,1.18,8.95,0.28,54459230000,399.17,25.26,31.47,35.79,63.9,17.25,0.44,1.22,0.79,91.39,1.75,3.13,1.85,5/19/2026 4:30:00 PM,64.2
Investment Master,RUN,Technology,9.94,22.44,27.17,4.65,,0.75,0.02,2371180000,18.63,87.42,43.22,214.36,28.71,17.94,4.45,2.36,3.55,108.5,2.0,65.92,28.65,8/5/2026 4:30:00 PM,64.2
Investment Master,TXN,Technology,279.58,334.03,42.0,42.53,0.96,13.08,0.57,254443740000,321.87,15.13,22.82,51.54,58.33,30.93,0.78,1.32,0.26,89.6,2.26,15.76,1.74,7/22/2026 4:30:00 PM,64.0
Investment Master,CEG,Utilities,274.35,412.68,60.64,23.83,0.89,3.46,0.15,98519640000,358.8,30.78,23.45,1095.18,13.18,13.3,0.67,1.1,6.52,74.33,1.44,10.65,3.17,8/6/2026 8:30:00 AM,63.8
Investment Master,GILD,Healthcare,129.31,157.29,47.43,17.59,1.49,5.39,1.06,160547390000,159.65,23.46,5.09,54.29,79.41,30.94,0.94,0.34,0.14,88.98,1.55,25.26,2.04,8/4/2026 4:30:00 PM,63.8
Investment Master,ADBE,Technology,225.11,376.19,51.42,12.88,0.56,3.55,0.28,89481230000,252.86,12.33,12.69,8.04,88.82,28.69,0.61,1.41,0.21,84.83,2.62,20.26,5.11,6/11/2026 4:30:00 PM,63.5
Investment Master,RMBS,Technology,96.01,174.09,34.93,45.64,1.09,14.4,1.77,10382230000,149.0,55.19,8.12,-1.71,74.39,31.89,0.02,1.89,0.79,105.12,1.83,4.58,4.27,7/27/2026 4:30:00 PM,63.4
Investment Master,NFLX,Communication Services,70.09,126.7,38.26,22.08,0.85,5.98,0.45,291850540000,95.04,35.6,13.41,11.06,49.53,27.99,0.55,1.53,0.64,83.11,1.7,99.75,2.41,7/16/2026 4:30:00 PM,62.4
Investment Master,RBRK,Technology,73.24,99.75,42.8,,,10.58,0.27,15074860000,95.23,30.02,38.99,61.43,80.58,-20.25,,1.2,26.32,57.76,1.1,13.67,9.01,6/4/2026 4:30:00 PM,62.4
Investment Master,CENX,Basic Materials,46.21,70.43,46.33,13.82,0.05,1.8,0.75,4573590000,70.25,52.02,2.41,1037.28,12.67,13.72,0.47,1.96,31.01,72.79,1.0,9.78,14.32,5/7/2026 4:30:00 PM,61.9
Investment Master,DDOG,Technology,246.86,278.72,49.13,658.82,4.46,23.93,0.74,87872330000,267.66,8.43,32.15,115.46,79.86,3.69,0.32,1.55,9.05,81.8,1.46,12.49,3.86,8/6/2026 8:30:00 AM,61.9
Investment Master,TSEM,Technology,233.37,319.95,46.5,108.39,0.68,16.08,1.04,26080640000,313.83,34.48,15.48,60.32,24.77,15.13,0.05,0.89,7.09,71.41,1.33,2.72,2.62,8/4/2026 8:30:00 AM,61.8
Investment Master,KN,Technology,37.58,42.93,50.99,47.92,0.89,5.05,0.35,3209720000,45.0,19.74,14.32,147.98,42.24,10.82,0.19,1.6,2.32,99.26,1.8,4.84,5.79,7/23/2026 4:30:00 PM,61.7
Investment Master,SNPS,Technology,373.47,651.78,25.8,86.4,1.29,8.24,0.2,71511780000,569.89,52.59,41.92,-96.02,64.88,8.91,0.36,1.25,4.68,85.66,1.62,5.61,3.07,5/27/2026 4:30:00 PM,61.7
Investment Master,AMAT,Technology,536.25,739.66,45.46,50.39,0.98,14.67,1.29,425760730000,641.61,19.65,11.41,33.44,48.96,29.31,0.3,1.61,0.5,81.84,1.48,16.7,2.11,8/13/2026 4:30:00 PM,61.6
Investment Master,NOW,Technology,98.78,210.21,45.7,61.72,0.97,6.93,0.29,102138520000,140.84,42.58,24.01,-21.91,74.77,11.34,0.68,0.96,0.91,86.64,1.35,55.71,5.45,7/22/2026 4:30:00 PM,61.6
Investment Master,TDC,Technology,28.52,41.78,34.5,6.53,1.36,1.59,0.26,2683730000,34.86,22.23,6.22,667.57,60.63,24.93,0.99,0.63,3.27,114.52,2.78,17.26,18.96,8/4/2026 4:30:00 PM,61.5
Investment Master,SF,Financial,80.82,89.83,69.3,14.47,0.73,1.85,0.19,12397930000,88.71,9.76,9.89,50.12,87.0,13.69,0.4,0.98,3.5,91.4,2.33,4.88,3.3,7/22/2026 8:30:00 AM,61.3
Investment Master,TLN,Utilities,359.9,451.29,43.17,,,3.51,0.16,16337660000,478.07,32.83,21.64,145.11,63.43,-0.45,6.34,1.64,7.13,104.13,1.47,2.52,5.97,8/5/2026 4:30:00 PM,61.3
Investment Master,HBAN,Financial,17.36,19.46,45.17,13.43,0.61,2.45,0.06,35190990000,20.31,16.99,40.52,-3.99,,15.65,0.67,0.96,0.91,87.93,1.67,59.39,2.96,7/23/2026 8:30:00 AM,61.0
Investment Master,RMD,Healthcare,195.27,293.82,46.17,18.82,1.4,5.11,0.47,28325160000,262.95,34.66,10.81,10.35,60.74,27.44,0.13,0.77,0.93,74.77,2.0,13.54,9.42,8/6/2026 4:30:00 PM,61.0
Investment Master,MRVL,Technology,194.23,329.87,39.06,66.37,0.65,19.51,0.71,170100110000,268.15,38.06,27.57,-81.0,50.64,28.99,0.3,2.25,0.78,78.14,1.46,32.48,3.74,5/27/2026 4:30:00 PM,60.9
Investment Master,ARM,Technology,260.01,452.66,38.24,307.2,2.71,56.23,2.8,276650650000,309.68,19.1,20.06,48.63,94.08,18.37,0.06,3.88,0.45,8.0,1.89,17.46,1.65,7/29/2026 4:30:00 PM,60.9
Investment Master,SYM,Industrials,40.15,87.87,41.55,,0.81,9.61,0.42,24198680000,65.5,63.14,23.07,140.11,19.24,-0.2,0.04,1.96,43.7,42.28,2.33,15.77,22.01,8/5/2026 4:30:00 PM,60.8
Investment Master,ZION,Financial,69.29,73.34,50.64,8.83,1.4,1.96,0.1,10112110000,74.86,8.04,19.1,86.88,,22.42,0.41,0.79,1.59,81.11,2.75,7.01,4.88,7/20/2026 4:30:00 PM,60.7
Investment Master,EXEL,Healthcare,55.37,57.57,54.29,18.35,0.88,5.86,0.59,13917530000,51.94,-6.19,9.97,42.14,96.44,35.08,0.09,0.43,3.19,104.85,2.33,30.91,12.7,8/5/2026 4:30:00 PM,60.4
Investment Master,YOU,Technology,52.24,62.73,42.72,42.19,0.59,7.41,0.38,6982470000,61.6,17.92,19.7,47.03,61.78,13.0,0.6,1.07,8.11,97.04,2.33,12.47,13.46,8/5/2026 8:30:00 AM,59.8
Investment Master,CRWD,Technology,183.28,217.49,47.2,,4.04,36.64,1.43,186626560000,195.7,6.78,25.57,124.26,74.89,-0.89,0.18,1.25,3.52,71.14,1.64,27.45,2.79,6/3/2026 4:30:00 PM,59.5
