Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,NVT,Industrials,159.24,184.65,47.48,53.55,0.97,5.95,0.11,25752230000,200.87,26.14,53.47,-60.21,37.01,11.26,0.45,1.36,0.99,93.59,1.47,4.62,2.89,5/1/2026 8:30:00 AM,57.6
Investment Master,GWRE,Technology,141.39,272.59,61.74,76.18,1.39,8.29,0.31,11771840000,198.09,40.1,26.93,-63.85,63.97,11.25,0.53,0.94,0.66,105.75,1.5,5.73,6.92,6/4/2026 4:30:00 PM,57.5
Investment Master,BNL,Real Estate,21.94,22.14,64.75,33.81,1.28,8.98,1.09,4207850000,22.9,4.38,8.25,175.03,59.48,25.85,0.93,0.96,1.14,93.99,1.73,12.91,6.81,7/29/2026 4:30:00 PM,57.4
Investment Master,TTD,Communication Services,19.27,91.46,48.91,21.71,0.98,3.05,0.26,9057070000,25.31,31.34,11.82,-16.77,77.83,14.57,0.17,1.03,11.16,81.72,2.47,76.79,18.38,5/7/2026 4:30:00 PM,57.2
Investment Master,TXN,Technology,299.76,334.03,49.74,51.28,1.46,14.8,0.8,272804880000,307.1,2.45,18.58,31.23,57.32,28.94,0.84,1.31,0.26,90.81,2.28,16.88,1.86,7/22/2026 4:30:00 PM,57.2
Investment Master,SYF,Financial,74.12,88.78,50.35,7.67,0.83,1.31,,24930790000,89.64,20.94,-2.87,19.88,81.03,18.53,1.0,1.31,0.52,108.52,1.88,18.15,5.43,7/21/2026 8:30:00 AM,57.0
Investment Master,WAL,Financial,82.24,97.23,54.77,9.58,0.52,1.61,0.1,8979470000,90.0,9.44,15.42,-7.92,,16.85,0.9,1.33,6.39,84.95,1.56,5.22,5.11,7/21/2026 4:30:00 PM,56.8
Investment Master,CPRX,Healthcare,31.49,32.56,70.17,18.1,0.85,6.46,1.15,3854930000,31.67,0.57,5.63,12.37,79.62,37.08,0.0,0.75,8.8,82.84,2.5,7.85,7.03,5/11/2026 4:30:00 PM,56.5
Investment Master,KLAC,Technology,222.95,307.35,47.11,63.03,1.77,22.25,1.93,291239290000,241.9,8.5,11.52,11.65,59.91,35.68,1.05,1.42,18.86,91.93,1.97,34.38,3.24,7/28/2026 4:30:00 PM,56.5
Investment Master,AMCR,Consumer Cyclical,43.58,50.94,58.69,30.03,1.11,0.91,0.01,20147550000,49.73,14.11,77.44,-11.55,16.71,3.06,1.43,0.61,0.27,79.52,1.88,28.71,6.23,5/6/2026 8:30:00 AM,56.3
Investment Master,DECK,Consumer Cyclical,107.05,126.49,52.61,15.21,1.19,2.73,0.31,14867820000,128.26,19.81,8.68,-4.02,56.14,18.77,0.15,1.16,1.08,100.0,2.21,6.56,4.77,7/23/2026 4:30:00 PM,56.2
Investment Master,DOX,Technology,51.82,90.29,40.29,10.41,0.69,1.21,0.31,5574330000,84.67,63.39,3.92,-11.62,36.12,11.57,0.32,0.43,1.22,98.97,2.25,9.56,9.0,5/13/2026 4:30:00 PM,56.2
Investment Master,GNTX,Consumer Cyclical,24.25,29.38,47.91,13.67,0.92,1.96,0.11,5164080000,27.29,12.54,17.11,9.51,34.32,14.53,0.0,0.78,0.36,95.9,2.0,14.92,7.03,7/24/2026 8:30:00 AM,56.2
Investment Master,RJF,Financial,170.3,177.65,68.85,16.1,0.78,2.01,0.19,33188580000,182.58,7.21,10.82,15.42,87.69,12.96,0.47,0.94,10.47,80.7,2.41,10.5,6.02,7/22/2026 4:30:00 PM,56.1
Investment Master,VLY,Financial,14.86,15.01,60.97,13.33,0.45,2.34,0.6,8237170000,16.47,10.83,3.92,59.3,,17.79,0.39,1.05,14.31,75.55,1.4,40.56,8.54,7/23/2026 8:30:00 AM,56.0
Investment Master,EME,Industrials,771.2,951.98,41.35,25.81,1.84,1.93,0.1,34272339999,1000.14,29.69,19.67,30.04,19.29,7.54,0.13,1.14,0.74,97.15,1.91,1.28,2.9,4/29/2026 8:30:00 AM,56.0
Investment Master,CTSH,Technology,43.04,87.02,44.15,9.35,0.76,0.95,0.16,20397710000,63.22,46.89,5.83,3.61,30.87,10.41,0.07,0.85,0.49,105.53,2.06,59.75,12.67,7/29/2026 8:30:00 AM,55.6
Investment Master,DT,Technology,45.14,55.48,59.43,84.21,1.2,6.49,0.33,13102270000,46.38,2.75,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,100.24,1.77,10.39,3.62,5/13/2026 8:30:00 AM,55.6
Investment Master,PWR,Industrials,651.62,788.79,41.62,89.4,1.82,3.25,0.12,97782200000,803.46,23.3,26.33,51.81,13.3,3.67,0.7,1.22,0.94,94.3,1.69,3.34,2.24,7/30/2026 8:30:00 AM,55.6
Investment Master,NTNX,Technology,54.55,82.41,63.35,57.16,1.97,5.36,0.53,14746820000,58.21,6.71,10.03,19.25,87.08,10.03,,0.61,2.52,89.46,2.1,22.3,8.46,5/27/2026 4:30:00 PM,55.5
Investment Master,FLEX,Technology,127.89,166.87,41.54,54.85,0.45,1.68,0.1,46855730000,172.4,34.8,16.86,17.12,9.16,3.15,0.87,1.65,0.66,98.78,1.5,7.41,2.04,7/29/2026 8:30:00 AM,55.4
Investment Master,ABNB,Consumer Cyclical,148.2,150.18,58.29,36.5,1.15,7.03,0.39,89320860000,157.61,6.35,17.87,7.34,72.38,19.8,0.33,1.15,32.55,59.61,2.11,14.89,3.72,8/6/2026 4:30:00 PM,55.3
Investment Master,HBAN,Financial,18.14,19.46,62.55,13.89,0.63,2.8,0.1,36772150000,20.53,13.18,26.86,-24.84,,15.76,0.72,0.96,0.91,89.13,1.57,66.24,3.3,7/23/2026 8:30:00 AM,55.3
Investment Master,FTI,Energy,72.64,77.78,59.48,27.79,1.07,2.85,0.27,28961710000,76.45,5.25,10.46,92.99,22.49,10.65,0.39,0.72,1.0,99.81,1.91,14.46,3.66,7/30/2026 8:30:00 AM,55.2
Investment Master,CRWV,Technology,77.17,153.21,34.18,,,6.76,0.06,42098940000,140.82,82.48,111.69,-76.43,34.82,-25.58,7.39,7.3,37.88,44.89,1.9,80.96,23.89,5/7/2026 4:30:00 PM,55.2
Investment Master,IBM,Technology,213.23,332.44,29.57,18.85,2.04,2.91,0.31,200411730000,290.95,36.45,9.46,14.44,57.8,15.61,2.12,0.68,0.1,66.18,2.07,34.28,3.65,7/14/2026 8:30:00 AM,55.2
Investment Master,RGTI,Technology,15.11,58.16,34.76,,,501.18,2.52,5021840000,31.0,105.16,198.91,-148.42,-59.45,-2253.59,0.01,1.98,1.73,52.9,1.69,58.63,17.95,5/11/2026 4:30:00 PM,55.2
Investment Master,S,Technology,19.68,21.4,68.0,,0.74,6.43,0.31,6747950000,19.45,-1.17,20.8,64.4,73.0,-30.38,0.0,0.8,6.92,78.24,1.89,23.11,7.24,5/28/2026 4:30:00 PM,55.0
Investment Master,CFG,Financial,70.86,72.95,60.23,16.78,0.46,2.47,0.92,29963300000,76.83,8.43,2.69,46.43,,15.09,0.47,1.01,0.95,98.43,1.4,15.64,3.74,7/16/2026 8:30:00 AM,54.7
Investment Master,IRM,Real Estate,122.12,134.67,47.17,134.1,3.44,5.01,0.23,36335200000,132.82,8.76,21.58,787.08,40.39,3.76,,1.22,0.94,88.31,1.5,7.46,2.53,4/30/2026 8:30:00 AM,54.6
Investment Master,VST,Utilities,159.44,219.83,53.38,26.62,0.17,3.27,,53760380000,230.47,44.55,-10.0,407.29,14.65,12.45,3.56,1.41,0.97,91.29,1.38,15.92,4.77,8/7/2026 8:30:00 AM,54.6
Investment Master,CARG,Consumer Cyclical,35.54,39.42,65.54,23.3,1.03,3.35,0.41,3205250000,37.71,6.11,8.17,-8.8,88.61,15.57,0.79,1.18,20.54,92.14,1.81,7.44,10.39,5/7/2026 4:30:00 PM,54.5
Investment Master,UPWK,Communication Services,9.28,22.85,59.36,11.56,0.4,1.45,1.01,1145690000,12.44,34.05,1.44,-12.0,77.54,13.81,0.67,1.0,5.19,96.53,2.4,25.03,21.37,5/7/2026 4:30:00 PM,54.4
Investment Master,CRWD,Technology,206.82,211.0,66.05,,4.57,41.34,1.62,210599950000,190.08,-8.09,25.57,124.26,74.89,-0.89,0.18,1.24,3.55,72.29,1.62,28.54,2.91,6/3/2026 4:30:00 PM,54.1
Investment Master,RYAN,Financial,40.73,67.69,61.48,55.35,1.76,3.39,0.23,10738950000,44.71,9.77,14.57,158.3,,3.43,5.88,0.6,12.65,88.04,2.41,14.9,13.18,7/30/2026 4:30:00 PM,54.1
Investment Master,DIS,Communication Services,96.98,123.4,44.29,15.52,1.09,1.73,0.23,168406880000,128.25,32.24,7.45,-29.76,31.63,11.53,0.44,1.4,0.16,78.31,1.42,23.78,1.37,5/6/2026 8:30:00 AM,53.9
Investment Master,ZS,Technology,147.84,337.0,55.65,,1.8,7.53,0.3,23906360000,192.15,29.97,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.35,1.49,8.29,7.9,5/26/2026 4:30:00 PM,53.9
Investment Master,MGY,Energy,26.72,32.77,50.57,15.5,0.83,3.85,1.65,5088450000,32.42,21.33,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.16,1.9,19.89,10.86,8/6/2026 8:30:00 AM,53.8
Investment Master,STM,Technology,67.56,81.42,45.62,439.27,0.27,4.84,0.21,60046650000,79.44,17.58,23.2,-32.33,33.84,1.17,0.14,1.93,0.0,12.19,1.93,10.26,1.15,7/23/2026 8:30:00 AM,53.8
Investment Master,POWL,Industrials,243.55,328.01,42.17,47.6,1.7,7.84,1.22,8872920000,335.33,37.68,6.45,-1.12,30.05,16.51,0.0,1.16,21.46,80.3,1.57,2.23,7.81,5/4/2026 4:30:00 PM,53.6
Investment Master,PB,Financial,72.95,77.2,56.93,13.22,1.1,4.88,0.4,8743600000,79.62,9.14,12.3,-14.8,,29.54,0.3,0.66,4.41,73.65,2.47,6.18,5.39,7/29/2026 8:30:00 AM,53.2
Investment Master,NDAQ,Financial,91.23,101.79,61.83,27.48,1.41,6.24,2.77,51592710000,108.19,18.59,2.25,33.29,57.81,23.15,0.79,0.99,21.37,75.43,1.4,9.33,2.1,7/23/2026 8:30:00 AM,53.0
Investment Master,MWA,Industrials,24.72,31.0,40.7,18.75,2.17,2.64,0.48,3867190000,31.0,25.4,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.01,2.67,4.93,3.18,5/5/2026 4:30:00 PM,53.0
Investment Master,NXT,Technology,109.11,163.12,44.51,28.46,1.3,4.65,,16546890000,153.94,41.09,-4.74,-7.61,32.19,16.46,0.02,1.89,1.52,107.71,1.6,7.1,4.76,7/30/2026 4:30:00 PM,52.8
Investment Master,XYL,Industrials,121.41,154.27,66.4,30.16,1.99,3.18,1.17,28858370000,152.31,25.45,2.71,14.41,38.48,10.8,0.19,1.02,0.35,96.81,1.77,7.88,3.33,7/28/2026 8:30:00 AM,52.7
Investment Master,JCI,Industrials,142.35,151.18,49.63,25.46,1.18,3.55,0.43,86849830000,158.22,11.15,8.21,38.05,36.49,14.45,0.7,1.32,0.34,94.1,2.21,9.13,1.5,7/29/2026 8:30:00 AM,52.3
Investment Master,AIG,Financial,76.83,87.29,48.24,13.57,0.84,1.53,,40738390000,88.55,15.25,-1.96,20.82,,11.86,0.23,0.54,0.29,98.01,2.37,9.48,1.79,8/6/2026 4:30:00 PM,52.2
Investment Master,ONTO,Technology,304.36,386.44,48.76,141.3,0.9,14.69,1.54,15140200000,366.0,20.25,9.51,-47.97,49.26,10.33,0.0,1.56,0.63,99.88,1.08,2.63,5.31,5/5/2026 4:30:00 PM,52.1
Investment Master,NTLA,Healthcare,13.11,28.25,37.73,,,27.72,,1831760000,26.59,102.82,-9.5,26.48,76.32,-597.04,0.13,1.79,4.46,76.35,2.29,49.22,36.87,5/11/2026 8:30:00 AM,51.6
Investment Master,FTNT,Technology,163.8,167.26,62.91,63.29,4.21,16.88,0.84,120007810000,119.12,-27.28,20.13,28.98,80.3,27.49,0.5,1.08,17.23,70.62,2.82,15.06,2.48,7/29/2026 4:30:00 PM,51.5
Investment Master,APA,Energy,34.07,45.66,47.72,7.94,1.24,1.4,,12042730000,42.64,25.15,-11.72,32.16,41.44,17.8,0.7,0.36,0.49,100.48,2.7,31.56,8.97,8/6/2026 8:30:00 AM,51.1
Investment Master,DVN,Energy,42.78,52.7,48.12,11.87,0.53,2.93,0.96,49348360000,59.65,39.43,3.06,-74.64,23.26,13.45,0.56,0.43,1.64,48.07,1.36,29.34,2.59,8/4/2026 4:30:00 PM,50.8
Investment Master,FHN,Financial,25.01,26.56,46.5,12.54,0.88,2.38,2.02,11872560000,27.88,11.48,1.18,29.74,,20.05,0.6,0.63,1.33,86.92,2.19,14.54,3.1,7/15/2026 8:30:00 AM,50.8
Investment Master,PFG,Financial,112.76,114.9,60.7,16.12,1.0,1.58,,24357640000,106.08,-5.92,-4.51,816.94,,10.1,0.33,0.89,0.77,81.3,3.0,8.88,4.14,7/27/2026 4:30:00 PM,50.7
Investment Master,LAUR,Consumer Defensive,37.77,40.74,51.83,19.93,0.83,3.04,0.2,5287590000,40.25,6.57,15.43,-14.91,26.92,16.08,0.69,0.4,7.51,94.58,1.33,4.75,3.67,7/30/2026 8:30:00 AM,50.6
Investment Master,SN,Consumer Cyclical,151.54,154.29,64.72,30.55,1.41,3.25,0.21,21446710000,161.04,6.27,15.55,2.94,48.62,10.7,0.31,1.23,40.9,59.46,1.0,9.08,10.86,5/6/2026 8:30:00 AM,50.5
Investment Master,VSNT,Communication Services,35.79,59.0,40.2,6.05,0.54,0.76,,5050630000,43.33,21.07,-1.17,-20.39,40.88,12.72,0.37,,0.53,82.72,2.62,3.82,2.71,8/6/2026 8:30:00 AM,50.5
Investment Master,ALRM,Technology,52.54,59.53,76.1,21.8,2.6,2.5,0.23,2598640000,60.0,14.2,11.04,-10.25,62.66,12.36,0.66,0.77,6.21,96.61,2.43,2.74,5.91,5/7/2026 4:30:00 PM,50.2
Investment Master,ASB,Financial,30.97,31.51,61.5,10.77,1.16,2.08,0.7,5138390000,33.0,6.55,2.96,18.38,,19.35,0.89,0.77,14.67,90.37,2.2,6.9,4.87,7/23/2026 4:30:00 PM,49.4
Investment Master,KEY,Financial,23.52,23.71,61.48,14.41,0.64,2.28,,25388150000,24.97,6.16,-1.18,33.12,,16.19,0.85,1.03,0.4,88.65,1.95,31.01,2.88,7/21/2026 8:30:00 AM,49.2
Investment Master,ETN,Industrials,411.7,436.72,51.85,40.25,1.78,5.6,0.33,159863810000,469.41,14.02,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,87.9,1.61,9.29,2.4,5/5/2026 8:30:00 AM,49.2
Investment Master,CRSP,Healthcare,51.24,78.47,42.64,,,1205.49,17.59,4942520000,82.15,60.32,68.55,19.13,-5283.4,-13856.54,0.43,1.73,7.16,72.8,1.92,20.4,22.78,5/4/2026 4:30:00 PM,49.1
Investment Master,FITB,Financial,57.97,58.51,65.71,19.44,0.74,3.73,0.16,52540340000,61.05,5.31,23.33,-78.19,,14.38,0.59,0.93,0.46,91.49,1.7,52.15,5.78,7/17/2026 8:30:00 AM,48.9
Investment Master,BANC,Financial,20.84,21.6,61.97,16.05,0.34,1.76,3.14,3214340000,23.14,11.04,0.56,49.77,,11.39,0.99,0.75,3.3,97.66,1.27,9.76,6.55,4/22/2026 4:30:00 PM,48.8
Investment Master,COP,Energy,111.18,135.88,51.18,18.9,0.9,2.34,,135443840000,142.33,28.02,-5.2,-20.22,23.54,12.61,0.36,0.12,0.1,87.25,1.73,19.18,1.58,8/6/2026 8:30:00 AM,48.8
Investment Master,OKTA,Technology,150.35,155.56,66.66,109.2,3.12,8.72,0.78,26131060000,123.72,-17.71,11.19,20.1,77.44,8.24,0.06,0.77,5.0,93.51,1.76,8.6,5.21,5/28/2026 4:30:00 PM,48.7
Investment Master,MTDR,Energy,52.42,66.85,50.89,13.5,0.4,1.81,,6509200000,71.95,37.26,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,95.0,1.43,13.03,11.32,8/5/2026 4:30:00 PM,48.6
Investment Master,MSI,Technology,407.1,492.2,45.11,32.82,2.32,5.69,0.77,67576090000,509.2,25.08,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.12,1.47,3.67,2.22,5/7/2026 4:30:00 PM,48.5
Investment Master,GFS,Technology,60.75,92.55,33.33,43.64,1.0,4.87,1.58,33333570000,82.05,35.06,3.09,-51.3,26.11,11.37,0.15,1.77,76.16,25.63,2.08,7.25,5.54,8/5/2026 8:30:00 AM,47.9
Investment Master,ZION,Financial,71.74,71.26,66.77,11.15,1.38,2.14,,10552370000,73.33,2.22,-1.33,37.45,,19.2,0.36,0.79,1.59,80.48,2.54,6.52,4.51,7/20/2026 4:30:00 PM,47.7
Investment Master,NET,Technology,273.32,284.62,63.31,,5.32,41.68,1.24,97062150000,253.66,-7.19,33.54,41.55,73.3,-3.72,2.31,1.66,10.45,79.93,1.84,9.28,2.92,5/7/2026 4:30:00 PM,47.3
Investment Master,PANW,Technology,355.28,368.17,66.44,292.24,6.6,27.3,0.88,289553200000,331.02,-6.83,31.15,-159.65,71.05,7.95,0.07,0.91,1.01,80.49,1.6,25.0,3.1,6/2/2026 4:30:00 PM,47.1
Investment Master,MBLY,Consumer Cyclical,9.64,17.12,53.51,,1.41,4.03,0.15,8117080000,12.6,30.71,27.4,-3620.7,47.37,-203.97,0.0,1.15,79.84,22.44,2.31,32.19,18.97,7/23/2026 8:30:00 AM,47.0
Investment Master,TSLA,Consumer Cyclical,395.23,498.84,47.39,361.07,6.23,15.17,0.96,1484374230000,407.48,3.1,15.78,16.01,19.07,3.95,0.19,1.81,30.04,44.29,2.55,79.11,3.01,7/22/2026 4:30:00 PM,47.0
Investment Master,FNB,Financial,19.05,19.59,58.14,11.75,0.97,2.51,3.26,6779330000,20.89,9.66,0.77,18.03,,21.7,0.65,0.87,1.62,88.43,1.33,31.12,8.89,7/16/2026 4:30:00 PM,46.8
Investment Master,EQIX,Real Estate,1018.83,1128.65,41.15,70.46,3.52,10.65,1.08,100481350000,1206.9,18.46,9.84,19.96,27.71,15.07,1.63,0.97,0.35,100.24,1.41,1.77,1.8,7/29/2026 4:30:00 PM,46.8
Investment Master,MTB,Financial,247.2,246.49,69.54,13.84,1.1,2.74,1.79,36201220000,246.64,-0.23,1.53,24.62,,20.98,0.68,0.58,0.36,93.84,2.59,5.99,4.11,7/15/2026 8:30:00 AM,46.7
Investment Master,WBS,Financial,76.55,77.69,59.39,12.54,1.19,2.79,1.3,12403130000,75.55,-1.31,2.14,15.16,,22.37,0.59,1.01,0.75,91.09,2.83,12.05,7.49,7/21/2026 4:30:00 PM,46.6
Investment Master,PR,Energy,19.58,22.68,55.73,22.78,0.54,3.23,3.8,16394520000,24.9,27.17,0.85,-88.07,31.86,12.82,0.33,0.49,10.85,84.79,1.19,27.17,3.64,8/5/2026 4:30:00 PM,45.5
Investment Master,FOX,Communication Services,50.26,68.18,49.23,13.27,1.35,1.37,,22192360000,71.12,41.5,-8.63,-48.79,34.37,10.56,0.69,0.58,68.31,34.31,2.1,11.05,8.31,5/11/2026 8:30:00 AM,45.3
Investment Master,FLNC,Utilities,15.14,33.5,37.46,,,1.08,0.14,2791180000,19.16,26.55,7.71,33.88,11.1,-1.62,1.09,2.76,24.49,56.81,2.79,25.75,25.68,5/6/2026 4:30:00 PM,45.0
Investment Master,RF,Financial,31.42,31.52,67.39,13.03,1.01,2.8,4.91,26817460000,31.68,0.83,0.57,21.53,,22.3,0.34,1.02,0.3,86.06,2.75,53.91,6.34,7/17/2026 8:30:00 AM,44.4
Investment Master,INTC,Technology,101.79,142.34,39.75,,0.8,9.52,1.33,511621660000,111.65,9.69,7.18,-288.04,35.9,-5.9,0.4,2.21,14.71,62.18,2.54,127.79,2.98,7/23/2026 4:30:00 PM,44.4
Investment Master,ACLS,Technology,143.81,193.79,44.16,44.8,33.71,5.23,1.58,4419730000,169.67,17.98,3.32,-66.35,43.07,11.93,0.07,1.89,1.42,109.34,2.67,1.9,6.27,5/7/2026 4:30:00 PM,43.9
Investment Master,CARR,Industrials,68.33,81.09,46.83,44.89,1.79,2.6,1.1,56753560000,77.14,12.89,2.36,-39.54,25.18,5.98,0.93,1.3,4.74,89.71,2.0,15.72,1.99,7/28/2026 8:30:00 AM,43.1
Investment Master,BMI,Technology,142.78,249.57,56.09,32.29,4.5,4.65,,4167220000,152.0,6.46,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,107.31,2.2,4.5,15.53,7/22/2026 8:30:00 AM,41.8
Investment Master,TEM,Healthcare,57.01,104.32,53.13,,,7.5,0.21,10236980000,66.75,17.08,36.12,-77.97,62.22,-22.2,3.17,3.46,40.92,53.08,2.05,33.6,31.67,7/30/2026 4:30:00 PM,40.8
Investment Master,MGM,Consumer Cyclical,46.51,51.6,50.82,64.15,,0.67,0.16,11898490000,49.68,6.82,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.37,2.38,18.91,10.18,7/29/2026 4:30:00 PM,40.1
Investment Master,QBTS,Technology,18.11,46.75,34.7,,,539.29,,6708770000,38.31,111.54,-80.95,-164.55,32.92,-2957.23,0.04,2.12,3.55,47.64,1.31,63.22,17.69,5/12/2026 8:30:00 AM,37.4
Investment Master,HON,Industrials,222.01,260.15,43.04,15.73,2.72,1.77,,70337090000,253.09,14.0,-6.9,-42.16,38.06,11.37,2.78,0.86,0.1,79.59,1.96,11.62,3.67,7/23/2026 8:30:00 AM,36.9
Investment Master,FCEL,Industrials,20.01,37.88,45.71,,,9.53,,1599390000,22.83,14.09,-4.86,18.77,-18.2,-134.32,0.19,2.36,0.31,37.56,2.67,10.27,15.24,6/8/2026 8:30:00 AM,36.3
Investment Master,PRME,Healthcare,3.47,6.93,48.28,,,155.64,,627230000,7.12,105.19,-41.13,30.04,-85.35,-4917.55,1.49,2.27,47.42,43.33,1.46,34.73,36.57,5/7/2026 8:30:00 AM,35.6
Investment Master,DOW,Basic Materials,29.53,42.74,43.39,,,0.54,,21287100000,36.65,24.11,-6.11,-69.17,5.98,-7.27,1.29,0.43,0.26,74.07,2.3,34.84,4.85,7/23/2026 8:30:00 AM,35.2
Investment Master,SMR,Industrials,8.3,57.44,35.38,,,162.44,,3032760000,15.21,83.25,-95.78,-25.52,19.69,-2066.55,0.0,2.26,3.1,49.16,2.4,72.27,21.55,8/5/2026 4:30:00 PM,33.7
Investment Master,BKSY,Industrials,24.42,52.89,36.62,,,9.26,,906020000,39.17,60.4,-29.68,-97.33,36.21,-89.06,2.61,2.6,14.92,66.47,1.62,8.0,25.33,5/7/2026 8:30:00 AM,29.9
Investment Master,NVTS,Technology,13.18,34.18,34.58,,,77.11,,3122890000,14.46,9.71,-38.66,-63.95,-16.69,-330.67,0.02,3.83,13.39,44.32,2.88,34.52,16.82,7/27/2026 4:30:00 PM,24.2
Investment Master,AI,Technology,9.22,30.13,45.98,,,5.72,,1432460000,8.82,-4.34,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.57,55.46,3.4,44.67,32.86,6/3/2026 4:30:00 PM,22.6
Speculative Investments,DRAM,Financial,57.15,81.33,43.59,,,,,,,,,,,,,,,,,11.55,,,100.0
Speculative Investments,GENB,Healthcare,14.13,18.18,43.18,,,,,1811340000,25.4,79.76,,,,,0.13,,57.06,19.46,1.0,5.92,10.75,5/7/2026 8:30:00 AM,88.1
Speculative Investments,NNE,Industrials,17.79,60.86,35.4,,,,,926560000,41.67,134.23,,69.08,,,0.0,5.32,17.8,46.19,1.57,11.89,27.78,5/14/2026 4:30:00 PM,81.5
Speculative Investments,OCTV,Technology,17.0,29.99,45.44,,24.23,,,4564790000,23.0,35.29,,,,,0.01,,21.88,0.12,1.67,0.73,0.35,06/03/2026,68.9
Speculative Investments,OKLO,Utilities,45.09,193.85,33.5,,,,,7845250000,87.11,93.19,,-173.38,,,0.0,1.16,16.05,53.0,2.09,24.37,16.68,5/12/2026 4:30:00 PM,63.3
Speculative Investments,PSUS,Financial,38.22,44.0,49.88,,,,,3822010000,39.5,3.35,,,,,,,,11.09,,0.23,0.23,,54.1
Speculative Investments,QS,Consumer Cyclical,6.45,19.07,39.69,,,,,3967990000,7.0,8.53,,20.98,,,0.06,2.65,19.33,36.72,3.5,96.66,19.48,7/22/2026 4:30:00 PM,53.1
Speculative Investments,INFQ,Technology,9.8,27.5,34.85,,,226.04,,2138330000,21.0,114.29,,-63925.0,21.04,-1027.12,0.01,4.04,14.17,15.19,1.0,21.9,11.69,5/14/2026 4:30:00 PM,50.2
Speculative Investments,UEC,Energy,10.1,20.35,40.44,,,247.31,,4995730000,18.03,78.51,,-51.78,-99.39,-513.24,0.0,1.21,1.91,80.56,1.22,61.08,12.58,6/9/2026 8:30:00 AM,43.3
Speculative Investments,WULF,Financial,19.46,29.84,36.04,,,57.38,,9642570000,38.44,97.53,-1.14,-530.69,3.62,-611.46,,3.77,30.84,80.64,1.05,104.66,30.54,5/8/2026 8:30:00 AM,35.5
